stem_id	kms_Alphabet	kms_page	kms_entry_no	stem_form	stem_homonymID	stem_DE	stem_EN	stem_IDN	stem_formVarian	stem_variant_DE	stem_variant_EN	stem_variant_IDN	stem_dialectVariant	stem_etymological_form	stem_etym_form_German	stem_etymological_language_donor	stem_source_form	stem_source_form_homonymID	stem_remark_DE	stem_remark_EN	stem_remark_IDN	stem_crossref_DE	stem_crossref_EN	stem_crossref_IDN	example_id	example_form	ex_DE	ex_EN	ex_IDN	example_variant	ex_variant_DE	ex_variant_EN	ex_variant_IDN	example_dialect_variant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	ex_remark_DE	ex_remark_EN	ex_remark_IDN	ex_crossref_DE	ex_crossref_EN	ex_crossref_IDN	ex_concept	ex_variant_concept	ex_remark_concept	ex_crossref_concept	stem_loan_form	stem_loan_lang
11_1686794816	b	26	13	ebedoa	NA	Fluß, Flußmündung	River , river mouth	Sungai, muara sungai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Sich eloa ; Sim luan	Sich eloa ; Sim luan	Sich eloa; Sim luan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795018	b	26	14	ebeduˀu	NA	Boot	boat	perahu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	biduk	ML (Malay [now BI])
11_1686795052	b	26	15	beˀe:u	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	eˀe:u	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795170	b	26	16	behe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795170_0	kipabehe	etwas als nutzlos ansehen , etwas auf die leichte Schulter nehmen , unvollendet lassen	to regard something as useless , to take something lightly , to leave it unfinished	menganggap sesuatu tidak berguna , menganggap enteng sesuatu , membiarkannya tidak selesai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	vgl kamẽmẽhẽnã 'verspotten'	cf. kamẽmẽhẽnã 'to mock'	bdk. kamẽmẽhẽnã 'mengejek'	NA	NA	NA	CHECK THIS	NA	NA
11_1686795170	b	26	16	behe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795170_1	pabehe	behindern	hinder	menghalangi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	112z8	112z8	112z8	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_0	kabeho	stehlen	steal	mencuri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_1	kia mẽ́hõ (iˀioo) udobu	er ist ein Stehlender der Sachen	he is a stealer of things	dia adalah pencuri barang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	G8	G8	G8	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_2	hoo babeho	stahl bereits	already stole	sudah mencuri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_3	eabeho	das Stehlen	the stealing	pencurian	eebeho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_4	edabeho	(noun) Gestohlene	stolen (noun)	barang curian	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_5	edababehodia	sein Bestohlener	the one he stole from	korban pencurian	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126z32 und 34	126z32 and 34	126z32 dan 34	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_6	mẽhõ	Gelegenheitsdieb	opportunist/occasional thief	pencuri oportunis/kadang-kadang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795699	b	27	1	beho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795699_7	pomẽhõ	gewohnheitsmäßiger Dieb	habitual thief	pencuri (yang biasa mencuri)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 64b	§ 64b	§ 64b	NA	NA	NA	NA	NA	NA
11_1686795758	b	27	2	beiji	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	eici	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795834	b	27	3	ebeo	NA	Hund	Dog	Anjing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XIz29: Hunde wurden aus Sumatra importiert	XIz29: Dogs were imported from Sumatra	XIz29: Anjing-anjing diimpor dari Sumatra	11_1686795834_0	ebeo emãnĩ	Rüde	male dog	anjing jantan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795834	b	27	3	ebeo	NA	Hund	Dog	Anjing	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	XIz29: Hunde wurden aus Sumatra importiert	XIz29: Dogs were imported from Sumatra	XIz29: Anjing-anjing diimpor dari Sumatra	11_1686795834_1	ebeo ehuda	Hündin	Female dog	anjing betina	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795954	b	27	4	beo·ho:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686795954_0	dahabeoho:i	sie entreißen	to snatch them away	merebut mereka	NA	NA	NA	NA	NA	NA	NA	NA	NA	peo·ra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686795999	b	27	5	ebetii	NA	Eisen	iron	besi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML besi	ML besi	ML besi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686796068	b	27	6	Beˀuˀua	NA	ein ehemaliger Ort an der Nordostküste von Enggano nahe dem heutigen Malakõnĩ	A former place on the northeast coast of Enggano near today's Malakõnĩ	Sebuah tempat yang dulunya berada di pesisir timur laut Enggano dekat dengan Malakõnĩ saat ini	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686796109	b	27	7	bəaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	pəaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686796144	b	27	8	bəáho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686796248	b	27	9	ebədə́aha:u	NA	Baumart	Tree species	Spesies pohon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML bayur	ML bayur	ML bayur	DEC 2892 Pterospermum Jackianum Wall. ; 51z12,53z27	DEC 2892 Pterospermum Jackianum Wall. ; 51z12 ,53z27	DEC 2892 Pterospermum Jackianum Wall; 51z12 ,53z27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686796370	b	27	10	bə́ˀəa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	póˀoa	NA	NA	NA	NA	vgl pəˀeka	compare pəˀeka	bandingkan pəˀeka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_0	kibəha	gekocht , gar	cooked , cooked	dimasak, matang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s abə́ha	see abə́ha	lihat abə́ha	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_1	kipabəha	(""fertig machen"" =) braten , kochen , brennen (Ton)	(""get ready"" =) fry , cook , burn (clay)	(""bersiap-siap"" =) menggoreng , memasak , membakar (tanah liat)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_10	epabəáho	Garzumachendes (Gerundiv̱um)	thing(s) to be cooked (gerundivum)	benda yang akan dimasak (nominalisasi)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 60a	§ 60a	§ 60a	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_11	epahabəhə́aha	Küche	Kitchen	dapur	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_2	kahabəha	kochen	to cook	memasak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_3	kababəha	es kocht , gart	it boils , cooks	itu mendidih , masak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_4	hoo [pa]bəha	kochte bereits , bereits gar sein	already cooked , to be cooked already	sudah masak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_5	pahabəha uũˀã	koche Nahrungǃ	cook food! (sg)	masak makanan! (bentuk tunggal)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_6	pabəha	kocheǃ	cook! (sg)	masak! (bentuk tunggal)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_7	kidipabəha	gekocht , gebraten	boiled , fried	direbus , digoreng	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_8	edipabəha	Gegartes	cooked (noun)	yang dimasak (kata benda)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797147	b	27	11	bəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797147_9	epahabəha	das Kochen	the cooking	memasak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797766	b	28	1	bibi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s ˀibi[a], edaˀibia 'Feind, Gegner'	see ˀibi[a] , edaˀibia 'enemy , adversary'	lihat ˀibi[a] , edaˀibia 'musuh , lawan'	11_1686797766_0	epaˀabibi	Versöhnung	Reconciliation	rekonsiliasi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126z13	126z13	126z13	NA	NA	NA	NA	NA	NA
11_1686797766	b	28	1	bibi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s ˀibi[a], edaˀibia 'Feind, Gegner'	see ˀibi[a] , edaˀibia 'enemy , adversary'	lihat ˀibi[a] , edaˀibia 'musuh , lawan'	11_1686797766_1	kipaˀabibi	versöhnte Gegner	reconciled opponents	mendamaikan lawan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	126z12f	126z12f	126z12f	NA	NA	NA	NA	NA	NA
11_1686797766	b	28	1	bibi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s ˀibi[a], edaˀibia 'Feind, Gegner'	see ˀibi[a] , edaˀibia 'enemy , adversary'	lihat ˀibi[a] , edaˀibia 'musuh , lawan'	11_1686797766_2	kaˀabibi·dia	Feindschaft hegen , seiner Feinde , seine Gegner	to harbor enmity , his enemies , his opponents	memendam permusuhan, musuh-musuhnya, lawan-lawannya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125z12: ; 86z3f ; 125z16:	125z12: to harbor enmity ; 86z3f , 125z16: his enemies , his opponents	125z12: memendam permusuhan ; 86z3f , 125z16: musuh-musuhnya , lawan-lawannya	NA	NA	NA	NA	NA	NA
11_1686797766	b	28	1	bibi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s ˀibi[a], edaˀibia 'Feind, Gegner'	see ˀibi[a] , edaˀibia 'enemy , adversary'	lihat ˀibi[a] , edaˀibia 'musuh , lawan'	11_1686797766_3	akinõnõ ekitai abibika	wie unser Feind denkt	how our enemy thinks	bagaimana musuh kita berpikir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	85z27	85z27	85z27	NA	NA	NA	NA	NA	NA
11_1686797766	b	28	1	bibi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s ˀibi[a], edaˀibia 'Feind, Gegner'	see ˀibi[a] , edaˀibia 'enemy , adversary'	lihat ˀibi[a] , edaˀibia 'musuh , lawan'	11_1686797766_4	ũmãhãũ akaˀabibidia	ob er Feindschaft hege	whether he harbors enmity	apakah dia menyimpan permusuhan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	125z12f	125z12f	125z12f	NA	NA	NA	NA	NA	NA
11_1686797816	b	28	2	ebici	NA	Oberschenkel	Thigh	Paha	NA	NA	NA	NA	NA	betis ?	NA	ML (Malay [now BI])	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797859	b	28	3	ebidibidii	NA	Beriberi-Krankheit	Beriberi disease	Penyakit beri-beri	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	beriberi	ML (Malay [now BI])
11_1686797892	b	28	4	ebidiˀi	NA	Zimmer	Room	Kamar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	bilik	ML (Malay [now BI])
11_1686797933	b	28	5	ebixu	NA	Wespe, Biene	Wasp , bee	Tawon , lebah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686797975	b	28	6	bikaˀaho:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686797975_0	kaˀabikaˀaho:i	oberflächlich sein	to be shallow	menjadi dangkal	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798064	b	28	7	bikebi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686798064_0	kabikebi	gefleckt , bunt	spotted , colorful	berbintik-bintik, berwarna-warni	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798064	b	28	7	bikebi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686798064_1	ekiˀadobu kabikebi	das Huhn ist gefleckt	the chicken is spotted	ayam itu berbintik-bintik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798064	b	28	7	bikebi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686798064_2	kabibikebi	stark gefleckt	heavily spotted	sangat berbintik-bintik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	vgl § 52c	cf. § 52c	bdk. § 52c	NA	NA	NA	NA	NA	NA
11_1686798193	b	28	8	ebita	NA	Abschnitt, Beet, Sektor (Hilfszählwort bei Pflanzungen)	Section , (flower/vegetable)bed , sector (auxiliary count word for plantings)	Bagian , petak (bunga/sayuran) , sektor (kata bantu bilangan/numeralia untuk penanaman)	NA	NA	NA	NA	NA	bidang ?	NA	ML (Malay [now BI])	NA	NA	NA	NA	NA	§ 34d	§ 34d	§ 34d	11_1686798193_0	kahabita	ein Sektor	a sector	sebuah sektor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798193	b	28	8	ebita	NA	Abschnitt, Beet, Sektor (Hilfszählwort bei Pflanzungen)	Section , (flower/vegetable)bed , sector (auxiliary count word for plantings)	Bagian , petak (bunga/sayuran) , sektor (kata bantu bilangan/numeralia untuk penanaman)	NA	NA	NA	NA	NA	bidang ?	NA	ML (Malay [now BI])	NA	NA	NA	NA	NA	§ 34d	§ 34d	§ 34d	11_1686798193_1	ˀakodu habita	drei Sektoren	three sectors	tiga sektor	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798242	b	28	9	ebiu	NA	Holzwurm	Woodworm	Cacing kayu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	H16 èbie[j]oe	H16 èbie[j]oe	H16 èbie [j] oe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798499	b	28	11	eboˀaboˀa	NA	Kürbisart	Pumpkin type	Jenis labu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	DEC 936 èbok-èboke 'Cucurbita Pepo L, Schmuckkürbis'	DEC 936 èbok-èboke 'Cucurbita Pepo L , decorative pumpkin'	DEC 936 èbok-èboke 'Cucurbita Pepo L, labu hias'	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798526	b	28	12	ebobo	NA	Lunge	lung	paru-paru	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	MTW bo	MTW bo	MTW bo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11_1686798566	b	28	13	bobokeke	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11_1686798566_0	kipabobokeke	krümmen	to bend	membungkuk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s poke	see poke	lihat poke	NA	NA	NA	NA	NA	NA
11_1686798624	b	28	14	epabodikii	NA	Kampf, Krieg	Fight , war	Pertarungan, perang	epaborikii	NA	NA	NA	epaborikii (DIA)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17_1687267686	b	29	1	ebodohá:ua	NA	Boot	boat	perahu	NA	NA	NA	NA	NA	NA	NA	NA	edoh[ə]ao?	NA	NA	NA	NA	G69	G69	G69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17_1687267829	b	29	2	ebodu	NA	Sache	Matter/Thing/Object/Issue	Materi/Benda/Objek/Persoalan	NA	NA	NA	NA	NA	NA	NA	NA	edobu MTH	NA	NA	NA	NA	NA	NA	NA	17_1687267829_0	eaˀabodu	das Sachen Besitzen	the owning of things	memiliki sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	possession	NA	NA	NA	NA	NA
17_1687267982	b	29	3	ebohe	NA	Speer, Lanze	Speer , lance	Lembing, tombak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17_1687267982_0	ebohe kanĩkĩnĩ	Speer mit Widerhaken unterhalb der Spitze (zum Aufhängen [?ǃ])	Spear with barbs below the tip (for hanging [?ǃ])	Tombak dengan duri di bawah ujungnya (untuk menggantung [?ǃ])	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	cultural item	NA	NA	NA	NA	NA
17_1687268422	b	29	4	bohei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17_1687268422_0	kibohei	wild , ungezähmt	wild , untamed	liar , buas	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17_1687268422	b	29	4	bohei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17_1687268422_1	hoo bohei	bereits wild sein	to be already wild	sudah menjadi liar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
17_1687268422	b	29	4	bohei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17_1687268422_2	epabohei	Ermahnung , Ratschlag	admonition , advice	peringatan , saran	epahabohei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	speech	NA	NA	NA	NA	NA
17_1687268422	b	29	4	bohei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17_1687268422_3	kipabohei	jmd freundlich zureden , ermahnen , jmd etwas raten , empfehlen	to speak kindly to someone , admonish someone , advise someone , recommend something	berbicara dengan baik kepada seseorang , menegur seseorang , menasihati seseorang , merekomendasikan sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	speech	NA	NA	NA	NA	NA
17_1687268422	b	29	4	bohei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17_1687268422_4	kidixoo pabohei[y]aˀa	was geraten wurde	what was advised	saran	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	speech	NA	NA	NA	NA	NA
