stem_id	kms_Alphabet	kms_page	kms_entry_no	stem_form	stem_homonymID	stem_DE	stem_EN	stem_IDN	stem_formVarian	stem_variant_DE	stem_variant_EN	stem_variant_IDN	stem_dialectVariant	stem_etymological_form	stem_etym_form_German	stem_etymological_language_donor	stem_loanword_form	stem_loanword_language_donor	stem_source_form	stem_source_form_homonymID	stem_remark_DE	stem_remark_EN	stem_remark_IDN	stem_crossref_DE	stem_crossref_EN	stem_crossref_IDN
8_1688430900	i	97	5	eˀinṹˀũĩ	NA	Fackel aus trockenen Kokosblättern	Torch made of dry coconut leaves	Obor yang terbuat dari daun kelapa kering	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀínũ	NA	NA	NA	NA	NA	NA	NA
8_1688430973	i	97	6	iñãˀã:ũã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s inãˀã:ũã	see inãˀã:ũã	lihat inãˀã:ũã
8_1688431051	i	97	7	eiñãhã	NA	Aufenthaltsort, Platz, Stelle	abode , place , position	tempat tinggal, tempat, posisi	eiaha	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ia, iya	NA	NA	NA	NA	NA	NA	NA
8_1688431099	i	97	8	iñaiña	NA	beim Kommen	When coming	Ketika datang	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ai, yai	NA	NA	NA	NA	NA	NA	NA
8_1688431144	i	97	9	iñẽnõ	NA	mehr erhalten	get more	dapatkan lebih banyak	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	132z2	NA	NA
8_1688431267	i	97	10	ˀĩñĩ́ãõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688431416	i	97	11	ˀio	NA	NA	NA	NA	ˀiyo	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688431971	i	97	12	eiˀo	1	Hinterteil, Gesäß, Heck eines Bootes, Dorn an der Unterseite des Schildes zum Aufstützen desselben; Schluß, Ende, Schwanz	rear , buttocks , rear of a boat , thorn on the underside of the shield to support it ; Conclusion , end , tail	belakang, pantat, bagian belakang perahu, duri di bagian bawah perisai untuk menopangnya; Kesimpulan, ujung, ekor	NA	NA	NA	NA	NA	ikuR	NA	47	NULL	NULL	NA	NA	NA	NA	NA	138z6: Beginnǃ	138z6: Beginning! (or Begin! (sg))	138z6: Mula! (atau Mulai! (sg))
8_1688432070	i	98	1	iˀo	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688432302	i	98	2	eˀíoba	NA	Baumart	Tree species	Spesies pohon	eˀahioba ?	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	DEC 584 ejobe, eroba 'Calophyllum spectabile Willd.', Heyne 187/5178 ejobe 'Calophyllum Inophyllum' ; MOD:174f due pezzi di legno che chiamavano eióba dai quali mi dissero si poteva subito ottenere il fuoco	DEC 584 ejobe , eroba 'Calophyllum spectabile Willd.' , Heyne 187/5178 ejobe 'Calophyllum Inophyllum' ; MOD:174f two pieces of wood they called eióba from which they told me fire could be immediately obtained	DEC 584 ejobe , eroba 'Calophyllum spectabile Willd.' , Heyne 187/5178 ejobe 'Calophyllum Inophyllum' ; MOD: 174f dua potong kayu yang mereka sebut eióba yang mereka katakan padaku dapat dengan cepat menghasilkan api
8_1688432457	i	98	3	ˀíoho:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688432523	i	98	4	ˀipaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688432644	i	98	5	ipə·a	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	vgl ka:epo 'zufrieden sein'	compare ka:epo 'to be satisfied'	bandingkan ka:epo 'menjadi puas'
8_1688432686	i	98	6	ˀipi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688432720	i	98	7	eipĩnĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s pĩnĩ	see pĩnĩ	lihat pĩnĩ
8_1688432766	i	98	8	eĩpĩpĩ	NA	Balustrade	balustrade	langkan	epĩpĩ	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688433024	i	98	9	ĩpõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	Sim tebəl, Nias simbo	Sim tebəl , Nias simbo	Sim tebəl , Nias simbo	NA	NA	NA
8_1688433444	i	98	10	ipu	NA	NA	NA	NA	hipu, hixipu:	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688433510	i	99	1	-ita-	NA	Präfix des Nomen actionis perfecti	Prefix of the noun actionis Perfecti	Awalan dari kata benda aksi perfektif	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 59a	NA	NA
8_1688433649	i	99	2	ˀita	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688433710	i	99	3	itaˀa	NA	da, dahin - korrelat zur 3.P	there , there - correlative to the 3rd Person	di sana , di sana - berhubungan dengan Orang Ketiga	idaˀa	NA	NA	NA	idaˀa (SD)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 27a	NA	NA
8_1688433768	i	99	4	eitaˀa:ə́a	NA	Ursprung	origin	asal	eˀitaˀaua	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688433873	i	99	5	itaˀá:úa	NA	damit, auf daß	therewith , (so) that	dengan demikian, (jadi) bahwa	idaˀa:ua	NA	NA	NA	idaˀa:ua (DIA)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	final, § 24b	final , § 24b	akhir, § 24b
8_1688433923	i	99	6	eitaˀa:ua	NA	Schönheit	Beauty	Kecantikan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀuˀua	NA	NA	NA	NA	NA	NA	NA
8_1688434005	i	99	7	eˀitaˀá:úa	NA	Ursprung	origin	asal	edaˀa	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	arch	archaic	bentuk arkais	G36, 48	NA	NA
8_1688434143	i	99	8	ˀitadua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	dua?	NA	NA	NA	NA	NA	NA	NA
8_1688434338	i	99	9	ˀitahaoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	aha:oa?	NA	NA	NA	NA	NA	NA	NA
8_1688434463	i	99	10	ˀitaha:uda	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
8_1688434598	i	99	11	[ˀ]itakóa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s ˀitoka	see ˀitoka	lihat ˀitoka
8_1688434645	i	99	12	eitakoˀa	NA	Wunde	wound	luka	eitakoa, eidakoˀa	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ˀitoka	NA	NA	NA	NA	NA	NA	NA
8_1688434703	i	99	13	eitapuho	NA	Krankheit	Illness	Penyakit	eidapuho	NA	NA	NA	eidapuho (DIA)	NA	NA	NA	NULL	NULL	puho	NA	NA	NA	NA	NA	NA	NA
15_1687674822	i	100	1	itara	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687674906	i	100	2	eitarua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s rua ; § 59a	see rua ; § 59a	lihat rua; § 59a
15_1687675030	i	100	3	ˀitarui	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687675245	i	100	4	iteˀe	NA	hier - korrelat zur 1.P	Here - correlative to the 1st Person	Di sini - berkorelasi dengan Orang Pertama	ideˀe	NA	NA	NA	ideˀe (SD)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 27a	NA	NA
15_1687676018	i	100	5	itə	NA	NA	NA	NA	NA	NA	NA	NA	NA	inəm	NA	11	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687676115	i	100	6	itəpa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687676344	i	100	7	iti	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687676515	i	100	8	itíta	NA	dort - korrelat zur 2.P	there - correlative to the 2nd Person	di sana - korelatif dengan Orang Kedua	idita; idida; icita	NA	NA	NA	idida (SD); icita (WD)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 27a ; IIIz35f	NA	NA
15_1687676985	i	100	9	eˀito	NA	banane	banana	pisang	eˀido	NA	NA	NA	eˀido (DIA)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	DEC 2361 idjo 'Musa sapientum L.' ; Heyne 45/1318 eĩto 'Musa paradisiaca'	DEC 2361 idjo 'Musa sapientum L.' ; Heyne 45/1318 eĩto 'Musa paradisiaca'	DEC 2361 idjo 'Musa sapientum L.' ; Heyne 45/1318 eĩto 'Musa paradisiaca'
15_1687685586	i	101	1	ito	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687686555	i	101	2	itoa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687686784	i	101	3	itoˀeˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687686826	i	101	4	eitoho	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	itə	NA	NA	NA	NA	NA	NA	NA
15_1687687455	i	101	5	ˀitoka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s eitako[ˀ]a	see eitako[ˀ]a	lihat eitako[ˀ]a
15_1687687604	i	101	6	eitopa:uda	NA	Krebs, der Stoffe zerfrißt	crab , that eats away fabric	kepiting, yang menggerogoti kain	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	vgl eo·po:uda	compare eo·po:uda	bandingkan eo·po:uda
15_1687687704	i	101	7	itopo	NA	unten	below	di bawah ini	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	topo	NA	NA	NA	NA	in § 26b 'nicht erwähnt'	in § 26b 'not mentioned'	dalam § 26b tidak disebutkan
15_1687688073	i	101	8	eitora	NA	Lehnwort; Kernholz	loan word ; heartwood	kata pinjaman; kayu inti	NA	NA	NA	NA	NA	teras?	NA	6	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687688110	i	101	9	eˀitora	NA	Baumart	Tree species	Spesies pohon	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687688431	i	101	10	ˀituhaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s Vdəhəa dgl	see Vdəhəa and the like	lihat Vdəhəa dan sejenisnya
15_1687782851	i	102	1	eiu	NA	Diarrhoe	Diarrhea	Diare	eeyu	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687783550	i	102	2	eiya	NA	Zustand, Wesen, Vorhandensein, Anwesendsein, Sein, Verhalten, Wohnort	state , essence , existence , presence , being , behavior , dwelling place	keadaan, esensi, keberadaan, kehadiran, keberadaan, perilaku, tempat tinggal	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	ia	NA	NA	NA	NA	§ 31a	NA	NA
15_1687783843	i	102	3	iyanə̃nã	NA	NA	NA	NA	ianə̃nã; iyanõnõ:	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687784015	i	102	4	iyanõnõ	NA	schweigen, still sein	to be silent	diam	i[y]anə̃nã; kiyanõnõ	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687784087	i	102	5	iyáudu	NA	NA	NA	NA	yáudu	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687784365	i	102	6	ˀiyo	NA	betreten, auf etwas treten, mit den Füßen (die Erde beim Tanzen) stampfen	Enter , step on something , stamp with your feet (the earth when dancing)	Masuk, menginjak sesuatu, menginjak dengan kaki Anda (bumi saat menari)	ˀio; kiˀiyo	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687784528	i	102	7	eiyuˀuá:úa	NA	Seele, Geist	Soul , ghost	Jiwa, hantu	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	G12	NA	NA
15_1687784645	j	102	1	j	NA	j des SD entspricht c der übrigen Dialekte	J of the Southern Dialect corresponds to C of the other dialects	J dari Dialek Selatan sesuai dengan C dari dialek lainnya	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687784699	j	102	2	jalinda	NA	Fenster	Window	Jendela	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1687784836	j	102	3	jiˀa	NA	NA	NA	NA	ciˀa :	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s jijiˀa	see jijiˀa	lihat jijiˀa
15_1687784953	j	102	4	jijiˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
9_1683777129	k	13	7	ekixo	2	Ameise	ant	semut	NA	NA	NA	NA	NA	sijəm	NA	10	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683683492	k	103	1	k-	1	Verbalpräfix	Verbal prefix	Awalan verbal	ka- (vor Vokalen)	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 41	NA	NA
11_1683683565	k	103	2	k-	2	bildet Pseudonomina agentis	forms pseudonomina agentis	membentuk agen nomina semu (pseudonomina agentis)	ki- (vor Vokalen)	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 35	NA	NA
11_1683683680	k	103	3	ka	NA	und	and	dan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 18.4	NA	NA
11_1683684312	k	103	4	ka-	1	Pl-Artikel für Einzelwesen, die im Sg e- vor sich haben	Plural article for individuals who have e- in front of them in the sg	Artikel jamak untuk individu yang memiliki e- di depannya dalam bentuk tunggal	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§§ 1 und 2	§§ 1 and 2	§§ 1 dan 2
11_1683684460	k	103	5	ka-	2	bildet spontane Zustandswörter	Forms spontaneous state words	Membentuk kata-kata keadaan spontan	NA	NA	NA	NA	NA	taR-	NA	11	NULL	NULL	NA	NA	NA	NA	NA	§ 48	NA	NA
11_1683684772	k	103	6	ka-	3	bildet Verben	forms verbs	membentuk kata kerja	k-¹ (vor Vokalen)	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§§ 5c,41	NA	NA
11_1683685408	k	103	7	ka-	4	er, sie, es; wir (in) pronominales Prāfix (3.Sg und 1.Pl in) vor Verben mit b(u)-, m(ũ)-	he , she , it ; We (inclusive) pronoun prefix (3rd Person Singular and 1st Person Plural inclusive) before verbs with b(u)- , m(ũ)-	dia (maskulin/feminin) itu ; Awalan untuk kata ganti “kita” (inklusif) (Orang Ketiga Tunggal dan Orang Pertama Jamak inklusif) sebelum kata kerja dengan b(u)- , m(ũ)-	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 16	NA	NA
11_1683685615	k	103	8	ka-	5	eins (vor Hilfszāhlwörtern)	one (before auxiliary count words)	satu (sebelum kata bantu bilangan/numeralia)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 34a	NA	NA
11_1683685818	k	103	9	ka- + PNL	6	bildet die intensive Form der Verben	Forms the intensive form of verbs	Membentuk bentuk intensif dari kata kerja	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 42	NA	NA
11_1683685949	k	103	10	ka- ... -aˀa	NA	wir (in, mehr als 2 Personen) pronominales Affix (1.Pl in)	We (inclusive , more than 2 people) pronoun affix (1st Person Plural inclusive)	Kami (inklusif, lebih dari 2 orang) imbuhan kata ganti (orang pertama jamak inklusif)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§§ 151, 16	NA	NA
11_1683686300	k	103	11	-ka	NA	unser, von mir und dir Possessivsuffix (1.Pl in)	our , of me and you: possessive suffix (1st Person Plural inclusive)	kami, aku dan kamu: akhiran/sufiks posesif/kepemilikan (Orang Pertama Jamak inklusif)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 11	NA	NA
11_1683687197	k	103	12	ekaˀa	1	Zahn, Mund, Schnauze, Schnabel, Spitze, Rand	Tooth , mouth , snout , beak , tip , brim	Gigi, mulut, moncong, paruh, ujung, pinggiran	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	128z30:	NA	NA
11_1683687335	k	103	13	kaˀa	2	NA	NA	NA	taˀa	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683687454	k	103	14	kaˀa- + Substantiv	1	bildet Zustandswörter	Forms condition words	Membentuk kata-kata kondisi/keadaan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 45	NA	NA
11_1683687560	k	103	15	kaˀa- + Verbalstamm	2	Präfix mit verstärkender Funktion	Prefix with reinforcing function	Awalan dengan fungsi penguat	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 46	NA	NA
11_1683688132	k	104	1	-kaˀa	NA	unser (in), von mir und euch: Possessivsuffix der 1.Pl in	our (inclusive) , of me and you (pl): Possessive suffix the 1st Person Plural inclusive	kami (inklusif), saya dan kamu (bentuk jamak): Akhiran/sufiks posesif/kepemilikan Orang Pertama Jamak inklusif	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 11	NA	NA
11_1683688239	k	104	2	ekaˀaˀaho	NA	Baumart	Tree species	Spesies pohon	ekaˀaho ; ekaˀaˀoho	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	ML Kasai, Pometia pinnata Forst.	ML Kasai, Pometia pinnata Forst.	ML Kasai, Pometia pinnata Forst.	NA	NA	NA
11_1683688285	k	104	3	Kaˀaˀãĩ	NA	Ort auf Enggano	Place on Enggano	Nama tempat di Enggano	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683689137	k	104	4	kaˀabəha	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683689537	k	104	5	kaˀabu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683689594	k	104	6	ekaˀá:ena	NA	Schnecke	Snail	Siput	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683689906	k	104	7	kaˀa:ɔnãˀã	NA	aufhängen	to hang up	menggantung	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kaˀã:ũnã	NA	NA	NA	NA	NA	NA	NA
11_1683690932	k	104	8	Kaˀahə́ao	NA	Name eines Clans	Name of a clan	Nama marga	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	Laut Tradition geht der Name ... Kaˀahə́ao auf euˀuai ""Baumart"" bzw. auf kixoau ""Krankheit"" zurück	According to tradition , the name ... Kaˀahə́ao goes back to euˀuai ""tree species"" or relatedly kixoau ""disease"".	Menurut tradisi, nama ... Kaˀahə́ao berasal dari kata euˀuai ""spesies pohon"" atau kixoau ""penyakit"".	VIIz26ff ; VIIIz8	NA	NA
11_1683691183	k	104	9	ekaˀaho	NA	Baumart (Pometia pinnata Forst. oder Aporosa Benthamiana Hook.f.;)	Tree species (Pometia pinnata Forst. or Aporosa Benthamiana Hook.f. ;)	Spesies pohon (Pometia pinnata Forst. atau Aporosa Benthamiana Hook.f.;)	ekaˀaˀaho ; ekaˀaˀoho	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	VIz34	NA	NA
11_1683864936	k	105	1	ekaˀahuoi	NA	Sippenvorsteherin, alte Frau	Chief of clan (f) , old woman	Kepala suku (fem./perempuan) , perempuan tua	ekaˀuhoi	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	huoi	NA	NA	NA	NA	vgl uhói 'kinderreiche Frau'	compare uhói 'woman with many children'	bandingkan uhói 'wanita dengan banyak anak'
11_1683865326	k	105	2	ekaˀá:iˀio	NA	Lanze, Kriegsspeer; Krieg	Lance , war spear ; War	Tombak, tombak perang; Perang	eka:iˀio	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	pái:io 'speeren'	NA	NA	NA	NA	s MOD 243 ecáio	see MOD 243 ecáio	lihat MOD 243 ecáio
11_1683865493	k	105	3	kaˀaka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683865684	k	105	4	kaˀakixi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	G63	NA	NA
11_1683865784	k	105	5	kaˀana	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683866084	k	105	6	ka?ao	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683866388	k	105	7	kaˀãõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1683866719	k	105	8	ekaˀá:oa:i	NA	Fischart	Fish species	Spesies ikan	ekaˀoai	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	ML harau	ML harau	ML harau	NA	NA	NA
11_1683866809	k	105	9	ekaˀaˀoho	NA	Baumart (Pometia pinnata Forst.)	Tree type (Pometia Pinnata Forst.)	Jenis pohon (Pometia Pinnata Forst.)	ekaˀaˀaho	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	35z27	NA	NA
11_1683867180	k	105	10	Kaˀarubi	NA	Name eines Clans	Name of a clan	Nama marga	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	eˀarubi 'Baumart'	NA	NA	NA	NA	VIIz23-27	NA	NA
11_1683867500	k	105	11	kaˀã:ũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kaˀu	NA	NA	NA	NA	NA	NA	NA
11_1684219254	k	106	1	ekaˀa:udara	NA	Dorf	Village	Desa	ekaˀudara	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1684219880	k	106	2	kaˀã:ũnã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1684220262	k	106	3	Kaˀã:ũnõ	NA	Name eines Clans	Name of a clan	Nama marga	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	VIIz25+30, VIIIz8-10	NA	NA
11_1684220509	k	106	4	kab-	NA	kennzeichnet Progressivformen	characterizes progressive forms	mencirikan bentuk-bentuk progresif	kaba- (vor Vokalen) ; kam(ã)- (vor Vokalen)	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 47	NA	NA
11_1684221597	k	106	5	kaba	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1684283640	k	106	6	kaba	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	G19	NA	NA
11_1684284628	k	106	7	ekabaˀã:ũˀu	NA	Vogelart	Bird species	Spesies burung	eˀé:uˀu	NA	NA	NA	eˀé:uˀu (arch)	NA	NA	NA	NULL	NULL	NA	NA	arch ; ML kaka peluk ; NJV kåkå peluk	archaic ; ML kaka peluk ; NJV kåkå peluk	bentuk arkais ; ML kaka peluk ; NJB kåkå peluk	NA	NA	NA
11_1684284874	k	106	8	ekabaedo	1	Baumart	Tree species	Spesies pohon	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	DEC 665 und Heyne 205/5377 kabaèlo Carica Papaya ; s ekapayo ; VIIIz17	DEC 665 and Heyne 205/5377 kabaèlo 'Carica Papaya' ; see ekapayo ; VIIIz17	DEC 665 dan Heyne 205/5377 kabaèlo 'Pepaya Carica'; lihat ekapayo; VIIIz17
11_1684285090	k	106	9	ekaba:edo	2	Papageienart (?)	Parrot species (?)	Spesies burung beo (?)	ekapa:edo	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
11_1684285302	k	106	10	kabaˀi-	NA	Präfix	Prefix	Awalan	kamãˀĩ- + Substantiv	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s § 44	see § 44	lihat § 44
11_1684285480	k	106	11	ekabake	NA	Leichnam, Tote(r); Leidtragende(r), Bedauernswerte(r); Missetäter(in)	corpse , dead person ; mourner , unfortunate one ; offender (all m/f)	mayat, orang mati; pelayat, orang yang malang; pelaku (semua laki-laki dan perempuan)	NA	NA	NA	NA	NA	maCəy	NA	10	NULL	NULL	NA	NA	Makassar tamataj d Tote	Makassar ""tamataj"" 'dead person'	Makassar ""tamataj"" 'orang mati'	NA	NA	NA
