example_id	stem_id	example_form	example_GermanTranslation	example_variant	example_GermanTranslationVariant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	example_crossref	example_remark	example_complete	example_dialect_variant	create_by	create_date	update_by	update_date
11_1683867500_0	11_1683867500	kipakaʔã́:ṹãʔã	wissen, kennen, etwas verstehen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-16 06:35:13	NULL	NULL
11_1683867500_1	11_1683867500	edipakaʔã́:ṹã?ã	das Gewußte usw	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-16 06:35:13	NULL	NULL
11_1683867500_2	11_1683867500	kamãkãʔã:ũãʔã	klug, gescheit, wissend	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:35:13	NULL	NULL
11_1683867500_3	11_1683867500	eamãkãʔã:ũãʔã	Wissen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:35:13	NULL	NULL
11_1684219880_0	11_1684219880	kikaʔã́:ṹnã	überhängen	NA	NA	NA	NA	NA	NA	NA	NA	NA	intr	y	NA	11	2023-05-16 06:51:20	NULL	NULL
11_1684219880_1	11_1684219880	mũkaʔã́:ṹnã	ein Einhakender (in eine Astgabelung), Aufhängender	NA	NA	NA	NA	NA	NA	NA	NA	G74	NA	y	NA	11	2023-05-16 06:51:20	NULL	NULL
11_1684219880_2	11_1684219880	kaʔã:ũnãʔã	hänge etwas aufǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	tr	y	NA	11	2023-05-16 06:51:20	NULL	NULL
11_1684219880_3	11_1684219880	kanãʔã:ũnãʔã	aufhängenǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:51:20	NULL	NULL
11_1684219880_4	11_1684219880	eanãʔã:ũnãʔã	das Aufhängen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-16 06:51:20	NULL	NULL
11_1684219880_5	11_1684219880	dimũkãʔã:ũnãʔã	sie hängen auf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:51:20	NULL	NULL
11_1684219880_6	11_1684219880	dimãnãʔã:ũnãʔã	sie hängen etwas auf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:51:20	NULL	NULL
11_1684220262_0	11_1684220262	Kaʔã:ũnõ kaʔaduai	Name eines Subclans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:57:42	NULL	NULL
11_1684220262_1	11_1684220262	Kaʔã:ũnõ kakokoʔó:iʔio	Name eines Subclans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:57:42	NULL	NULL
11_1684220262_2	11_1684220262	Kaʔã:ũnõ kaburui	Name eines Subclans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:57:42	NULL	NULL
11_1684220262_3	11_1684220262	Kaʔã:ũno kapúʔua uʔea	Name eines Subclans	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-16 06:57:42	NULL	NULL
11_1684221597_0	11_1684221597	kia kikaba ia eodia	er läßt sich selbst im Stich, gibt sich auf	NA	NA	NA	""""	NA	""""	NA	NA	G33	NA	NA	NA	11	2023-05-17 00:35:36	NULL	NULL
11_1684221597_1	11_1684221597	kabukaba	jmd im Stich lassen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-17 00:35:36	NULL	NULL
11_1684283640_0	11_1684283640	kipakaba	nach oben sehen, aufsehen, -schauen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-17 00:36:34	NULL	NULL
11_1684285480_0	11_1684285480	ekabake kaʔao	Verstorbener	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:04:40	NULL	NULL
11_1684285581_0	11_1684285581	kikabéaʔa	etwas aufklappen	NA	NA	NA	NA	NA	NA	NA	NA	vgl kabəaʔa aus schlüpfen	NA	y	NA	11	2023-05-17 01:06:21	NULL	NULL
11_1684286886_0	11_1684286886	kikabita	hängenbleiben	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684286886_1	11_1684286886	kikabitaʔa	etwas aufhängen, an etwas hängen bleiben, sich an etwas festhängen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684286886_2	11_1684286886	kia kikabitaʔa kia iporemãkã ukeʔo	er hat sich an den Ranken des Rotan festgehängt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684286886_3	11_1684286886	kabakabitaʔa	etwas an etwas hängen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684286886_4	11_1684286886	ʔua kabakabitaʔa ekuo eʔana enõʔõhõ?õ:ũ	ich hänge meine Last an jenen Baum	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684286886_5	11_1684286886	ekabitaʔaho	d Aufzuhängende	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684286886_6	11_1684286886	edikabitaʔa	d Aufgehängte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684286886_7	11_1684286886	kakabitaixi	hake etwas einǃ	NA	NA	NA	NA	NA	NA	NA	NA	G74	NA	y	NA	11	2023-05-17 01:28:06	NULL	NULL
11_1684287154_0	11_1684287154	kikabo	(zu einer Versammlung) rufen, einladen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:32:34	NULL	NULL
11_1684287154_1	11_1684287154	ekitabo	d Gerufene, Gast	edikabo	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:32:34	NULL	NULL
11_1684287154_2	11_1684287154	epakabo	das Einladen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 01:32:34	NULL	NULL
11_1684288438_0	11_1684288438	ekabo	Netz	NA	NA	NA	""""	NA	""""	NA	NA	NA	ML jaring	NA	NA	11	2023-05-17 01:54:51	NULL	NULL
11_1684288438_1	11_1684288438	kaʔakabo	mit einem Wurfnetz fischen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-17 01:54:51	NULL	NULL
11_1684288438_2	11_1684288438	dabaʔakabo	sie fischen	NA	NA	NA	""""	NA	""""	NA	NA	111z17	NA	NA	NA	11	2023-05-17 01:54:51	NULL	NULL
11_1684288438_3	11_1684288438	kabakaboi	etwas fischen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-17 01:54:51	NULL	NULL
11_1684288438_4	11_1684288438	ekabuʔá:iyo	Netz zum fangen von Wildschweinen	NA	NA	NA	""""	NA	""""	ekabo uʔobo	NA	§ 10a	NA	NA	NA	11	2023-05-17 01:54:51	NULL	NULL
11_1684288831_0	11_1684288831	kikabu	anfassen, ergreifen	kaʔikabu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-17 02:00:31	NULL	NULL
11_1684288831_1	11_1684288831	kidikabu	wird angefaßt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:00:31	NULL	NULL
11_1684288831_2	11_1684288831	hō bukabu	faßte bereits an	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:00:31	NULL	NULL
11_1684288831_3	11_1684288831	eaʔikabu	das Anfassen, Ergreifen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:00:31	NULL	NULL
11_1684288831_4	11_1684288831	edikabu	d Angefaßte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:00:31	NULL	NULL
11_1684289032_0	11_1684289032	he nãnãki ekabuʔa:iyo	wohlan, spanne aus das Fischnetz	NA	NA	NA	NA	NA	NA	NA	NA	aber H16 èkaboeäjo klein werpnet in gebruik bij de zeevischvangst	MOD ecabuaio ML diala[=jala]	y	NA	11	2023-05-17 02:03:52	NULL	NULL
11_1684289088_0	11_1684289088	epahakabudiaʔa	das Zusammensein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:04:48	NULL	NULL
11_1684289253_0	11_1684289253	kikabuku	verwitwet	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:07:33	NULL	NULL
11_1684290353_0	11_1684290353	kikadea	ein eakalea-Fest veranstalten	kikalea	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:25:53	NULL	NULL
11_1684290353_1	11_1684290353	kabukadea	das eakalea -Fest feiern	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:25:53	NULL	NULL
11_1684290353_2	11_1684290353	eakadea	Fest	eakalea	NA	NA	NA	NA	NA	NA	NA	s Erz XIII-XV	NA	NA	NA	11	2023-05-17 02:25:53	NULL	NULL
11_1684290353_3	11_1684290353	ekaedaha	Festplatz	ekaleaha	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:25:53	NULL	NULL
11_1684290689_0	11_1684290689	ekadii	das Tau	eakadio	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:38:02	NULL	NULL
11_1684290824_0	11_1684290824	ekadixa uae	Knöchel (am Fuß)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:33:44	NULL	NULL
11_1684290957_0	11_1684290957	eakadio	das Tau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:35:57	NULL	NULL
11_1684290957_1	11_1684290957	kakakadio	rund	NA	NA	NA	NA	NA	NA	NA	NA	s euba	NA	NA	NA	11	2023-05-17 02:35:57	NULL	NULL
11_1684290957_2	11_1684290957	kipakakadio	einen Kreis bilden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:35:57	NULL	NULL
11_1684290957_3	11_1684290957	kipakakaliə	etwas umschreiten, umkreisen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:35:57	NULL	NULL
11_1684290999_0	11_1684290999	kikadita	(Haare) flattern	kakadita	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:36:39	NULL	NULL
11_1684291384_0	11_1684291384	pakadodi	(Fischnetz) geschlossen (d.h. einen Kreis geblidet?)	NA	NA	NA	NA	NA	NA	NA	NA	G71	NA	y	NA	11	2023-05-17 02:43:04	NULL	NULL
11_1684291758_0	11_1684291758	kakakadodi	rund	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:49:18	NULL	NULL
11_1684291758_1	11_1684291758	eakakadodi	Rundsein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:49:18	NULL	NULL
11_1684291758_2	11_1684291758	kipakakarodi	einen Kreis bilden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:49:18	NULL	NULL
11_1684291758_3	11_1684291758	kikadodixi	sich im Kreis setzen um etwasjmd, einen Kreis bilden um etwas/jmd	kikarodixi	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:49:18	NULL	NULL
11_1684291758_4	11_1684291758	dabukadodixi	sie bilden einen Kreis um sie	dapakakadodi ki	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 02:49:18	NULL	NULL
11_1684291758_5	11_1684291758	ekadodio	das Rundsein; Bezirk, Kreis	NA	NA	NA	NA	NA	NA	NA	NA	H16 karorie(j)e ""landschap, district""	NA	y	NA	11	2023-05-17 02:49:18	NULL	NULL
11_1684291758_6	11_1684291758	euba ekadodio	Rundhaus, ""Bienenkorbhaus""	NA	NA	NA	NA	NA	NA	NA	NA	MOD tav. VIII auf S.113	NA	y	NA	11	2023-05-17 02:49:18	NULL	NULL
11_1684292487_0	11_1684292487	kipakadóho:i	überschwemmen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:18	NULL	NULL
11_1684292487_1	11_1684292487	eʔue kipakadóho:i edopo	das Meer überschwemmt das land	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:18	NULL	NULL
11_1684292487_2	11_1684292487	kidikadóho:i	überschwemmt werden	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:18	NULL	NULL
11_1684292487_3	11_1684292487	kipakadohÍaʔa	etwas mit etwas überschwemmen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:18	NULL	NULL
11_1684292487_4	11_1684292487	ʔua kipakadohíaʔa eboo iʔioo upia	ich überschwemme die Pflanzung mit Wasser	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:18	NULL	NULL
11_1684292487_5	11_1684292487	edikadóho:i	d überschwemmte	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:18	NULL	NULL
11_1684292487_6	11_1684292487	edopo edikadóho:i uʔue	das Land ist das überschwemmte des Meeres	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:18	NULL	NULL
11_1684293373_0	11_1684293373	kikadoho:i	überfallen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:54	NULL	NULL
11_1684293373_1	11_1684293373	hoo bakadoho:i	überfiel bereits	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:39:54	NULL	NULL
11_1684293373_2	11_1684293373	epakadoho:i	der überfall	NA	NA	NA	""""	NA	""""	NA	NA	70z4f	NA	NA	NA	11	2023-05-23 09:39:54	NULL	NULL
11_1684293452_0	11_1684293452	kipakadoho:i	etwas reichlich tun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 03:17:32	NULL	NULL
11_1684293452_1	11_1684293452	kipakakadoho:i	etwas reichlich tun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 03:17:32	NULL	NULL
11_1684293518_0	11_1684293518	epakakadoho:i	Zusammenarbeit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 03:18:38	NULL	NULL
11_1684293909_0	11_1684293909	eakaə	Jagdpfad	eakao	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 03:25:09	NULL	NULL
11_1684293909_1	11_1684293909	eakaəda	ein Stück Wald, das für die Jagd mit netzen gesäubert ist; Jagdrevier	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 03:25:09	NULL	NULL
11_1684294176_0	11_1684294176	eká:əhəa	Jagdrevier, Fischwehr	ekáhəa	NA	NA	""""	NA	""""	NA	NA	XIz16	NA	NA	NA	11	2023-05-23 09:40:29	NULL	NULL
11_1684294176_1	11_1684294176	kiika:əhəa	Fischwehre (P1)	NA	NA	NA	""""	NA	""""	NA	NA	127z29	NA	NA	NA	11	2023-05-23 09:40:29	NULL	NULL
11_1684294176_2	11_1684294176	kaʔaka:əhəa	ein Jagdrevier besitzen	kabaʔaka:əhəa	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:40:29	NULL	NULL
11_1684294176_3	11_1684294176	eaʔaká:əhəa	das ein Jagdrevier Besitzen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:40:29	NULL	NULL
11_1684294176_4	11_1684294176	eara:əhəaʔaʔa	das Netze Spannen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:40:29	NULL	NULL
11_1684294235_0	11_1684294235	kaká:əhea	dauernd benutzen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 03:30:35	NULL	NULL
11_1684299620_0	11_1684299620	eakãhã ukaʔá:iʔio	Speerschaft	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 05:00:20	NULL	NULL
11_1684299620_1	11_1684299620	eakãhã uoʔo:iji	Schaft des Paddels	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 05:00:20	NULL	NULL
11_1684299955_0	11_1684299955	kikahabáha:i	etwas damit fangen	kadahabaha:i ; karahabaha:i	NA	NA	""""	NA	""""	NA	NA	§ 42b	NA	NA	NA	11	2023-05-17 05:08:53	NULL	NULL
11_1684299955_1	11_1684299955	dabarahabaha:i	sie fingen damit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 05:08:53	NULL	NULL
11_1684299955_2	11_1684299955	earahabaha	das mit Netzen Jagen	earahabahe	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 05:08:53	NULL	NULL
11_1684300239_0	11_1684300239	yádaʔa bukahabaha:e edopo	vernebele nicht die Erdeǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 05:10:39	NULL	NULL
11_1684300379_0	11_1684300379	kipakahadíaʔa ekidai	jmd zu etwas bewegen, veranlassen; zu etwas überreden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 05:12:59	NULL	NULL
11_1684300979_0	11_1684300979	kaha:uka	Halbwaise	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-17 05:22:59	NULL	NULL
11_1684301133_0	11_1684301133	ekahaha ʔamũhõ	Skorpion	NA	NA	NA	NA	NA	NA	NA	NA	vgl ekə́həa ekahaha männliche Seeschildkröte	Sim [a]teŋaŋan	y	NA	11	2023-05-17 05:25:33	NULL	NULL
11_1684301608_0	11_1684301608	kaha:iʔi-kaha:iʔi	einzeln, jeder für sich	NA	NA	NA	""""	NA	""""	NA	NA	§ 32b	NA	NA	NA	11	2023-05-23 09:42:51	NULL	NULL
11_1684301608_1	11_1684301608	kia kaha:iʔidaʔa	er selbst, er allein	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:42:51	NULL	NULL
11_1684301608_2	11_1684301608	kaha:iʔi ekaka hii kipãʔã:ũʔũ	dreißig	kaha:iʔi etaka hii kipãʔã:ũʔũ	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:42:51	NULL	NULL
11_1684301608_3	11_1684301608	e[ʔ]akaha:iʔi	das Einssein, die Einheit	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:42:51	NULL	NULL
11_1684301608_4	11_1684301608	e[ʔ]akaha:iʔi ukitai	das Einigsein	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:42:51	NULL	NULL
11_1684301608_5	11_1684301608	kaha:iʔi ekidai	sich entschließen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:42:51	NULL	NULL
11_1684301608_6	11_1684301608	kipakaha:iʔi	(sich) zusammentun, vereinen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:42:51	NULL	NULL
11_1684302181_0	11_1684302181	hoo mũkahanõnõ	bereits fest schlafen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:43:24	NULL	NULL
11_1684302181_1	11_1684302181	ekahanõnõ	das feste Schlafen	NA	NA	NA	""""	NA	""""	NA	NA	G20	NA	NA	NA	11	2023-05-23 09:43:24	NULL	NULL
11_1684818734_0	11_1684818734	ededeaki	Pl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	11	2023-05-23 05:12:14	NULL	NULL
11_1684819089_0	11_1684819089	eakapita uboo	Flußmündung	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:44:24	NULL	NULL
11_1684819089_1	11_1684819089	ekoʔeʔe iakapita	Dämon an der Flußmundung	NA	NA	NA	""""	NA	""""	NA	NA	s H88:28of über èkowèk ijakafita	NA	NA	NA	11	2023-05-23 09:44:24	NULL	NULL
11_1684819992_0	11_1684819992	ekãpũ	Sippenvorsteher; alter Mann, Senior	NA	NA	t·empu	10	NA	""""	NA	NA	VIIIz20	Sim ambu=ambo Großeltern	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684819992_1	11_1684819992	kanãpũ	Pl	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684819992_2	11_1684819992	eʔakapũʔã	Häuptling	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684819992_3	11_1684819992	kãpũ	alt, groß, erwachsen sein; heranwachsen	kãpũũ	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684819992_4	11_1684819992	epae eʔana hoo kãpũũ	das Kind ist schon groß	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684819992_5	11_1684819992	yakãpũũ	es wuchs heran	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684819992_6	11_1684819992	kakakapũũ	allmählich heranwachsen	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684819992_7	11_1684819992	kõʔõ kapũũ	Mitternacht	kõʔã kapũũ	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:46:41	NULL	NULL
11_1684820458_0	11_1684820458	kahakara	ein Stück	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:40:58	NULL	NULL
11_1684820785_0	11_1684820785	kikaráʔa	zerbrechen	NA	NA	NA	""""	NA	""""	NA	NA	NA	intr	NA	NA	11	2023-05-23 09:47:29	NULL	NULL
11_1684820785_1	11_1684820785	epidíí kikaraʔa	der Teller zerbricht	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:47:29	NULL	NULL
11_1684820785_2	11_1684820785	kikaraʔáʔa	etwas zerbrechen	NA	NA	NA	""""	NA	""""	NA	NA	NA	tr	NA	NA	11	2023-05-23 09:47:29	NULL	NULL
11_1684820785_3	11_1684820785	ekaraʔaho	d zu Zerbrechende	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:47:29	NULL	NULL
11_1684820785_4	11_1684820785	edikaraʔaʔa	d Zerbrochene	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-23 09:47:29	NULL	NULL
11_1684821015_0	11_1684821015	ekaraha udohoao	Bootsrumpf	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:50:15	NULL	NULL
11_1684821125_0	11_1684821125	pakaraha	mitten durch	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:52:05	NULL	NULL
11_1684821125_1	11_1684821125	dabuhəka pakaraha	sie schnitten (ihn) mitten durch	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:52:05	NULL	NULL
11_1684821125_2	11_1684821125	kipakaráha	etwas querlegen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:52:05	NULL	NULL
11_1684821125_3	11_1684821125	edipakaraha	d Quergelegte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:52:05	NULL	NULL
11_1684821170_0	11_1684821170	epakaraha	Norden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:52:50	NULL	NULL
11_1684821170_1	11_1684821170	ipakaraha	im Norden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 05:52:50	NULL	NULL
11_1684821241_0	11_1684821241	kikarahai	an einem Tragestock tragen	NA	NA	NA	NA	NA	NA	karaha	2?	NA	NA	NA	NA	11	2023-05-23 05:54:01	NULL	NULL
11_1684822292_0	11_1684822292	kikakaríaʔa	sich umdrehen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 06:11:32	NULL	NULL
11_1684822292_1	11_1684822292	kipakakaríaʔa	etwas umdrehen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 06:11:32	NULL	NULL
11_1684822292_2	11_1684822292	edipakaríaʔa	d Umgewendete	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 06:11:32	NULL	NULL
11_1684823541_0	11_1684823541	ekarixa eʔaa upoo	(""Ohr und zwar Knochen der Kokosnuß"" =) eine Art Ring aus der Schale einer Kokosnuß	NA	NA	NA	""""	NA	""""	NA	NA	92z13,1o4z13f	MOD fig.2 auf S.76; H16 èkarieha oor, oorsieraad, destijds bestaande in opgerolde pisangbladeren, ringen van eene kleine soort kokosnoot of van hoorn vervaardigd	NA	NA	11	2023-05-24 10:24:14	NULL	NULL
11_1684823541_1	11_1684823541	ekarixa uae	Fußknöchel	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-24 10:24:14	NULL	NULL
11_1684823541_2	11_1684823541	ekarixa uʔapo	Handknöchel (Handgelenk?)	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-24 10:24:14	NULL	NULL
11_1684823541_3	11_1684823541	ekarixa uopoʔoki	Gewehrhahn (Abzugshahn?)	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-24 10:24:14	NULL	NULL
11_1684823541_4	11_1684823541	ekarixa upue	collum glandis	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	11	2023-05-24 10:24:14	NULL	NULL
11_1684823929_0	11_1684823929	ekarixai uʔapo	Fingerring	NA	NA	NA	NA	NA	NA	NA	NA	s IXz23-26; H16 èkarieha oe(w)apo armband, gew. van glaskoralen of akar bahar; MOD:219 coriáha uápo cerchietti di corallo nero che si portano al braccio	NA	NA	NA	11	2023-05-23 06:38:49	NULL	NULL
11_1684824278_0	11_1684824278	eaʔakarinõnõ	Spuk	NA	NA	NA	NA	NA	NA	NA	NA	111z24 ; s kanĩnõnõ	NA	y	NA	11	2023-05-23 06:44:38	NULL	NULL
11_1684824934_0	11_1684824934	kipakakarodi	einen Kreis bilden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	2023-05-23 06:55:34	NULL	NULL
