"caid";"modul";"user_id";"dateaccess";"dateacess_end";"ipaddress";"browser";"os"
"id";"kms_Alphabet";"kms_Stem";"kms_stem_homonymID";"kms_stem_remarks_optional";"kms_stem_variant";"kms_stem_dialect_variant";"kms_stem_source_form";"kms_sourceForm_homonymID";"kms_stem_etym_lang";"kms_stem_etym_form";"kms_stem_etym_German";"kms_stem_crossRef";"kms_stem_German";"kms_stem_English";"kms_stem_German_crossRef";"kms_stem_loanword_lang";"kms_stem_loanword_form";"kms_examples";"kms_examples_variant";"kms_examples_German";"kms_examples_German_crossRef";"kms_examples_English";"kms_example_etym_lang";"kms_example_etym_form";"kms_stem_page"
"1";"a";"b";;;;;;;;;;;;;;;;;;;;;;;"0"
"2";"aa";"bb";;;;;;;;;;;;;;;;;;;;;;;"0"
"sw_id";"sw_name"
"1";"AR (Arabic)"
"2";"BAR (Bare`e [Austronesian, Sulawesi])"
"3";"BI (Bahasa Indonesia)"
"4";"Bugi (Buginese [Austronesian, Sulawesi])"
"5";"MKB (Minangkabau [Austronesian, Sumatra])"
"6";"ML (Malay [now BI])"
"7";"Mtw (Mentawai [Austronesian])"
"9";"NL (Dutch)"
"10";"PAN (Proto-Austronesian)"
"11";"PMP (Proto-Malayo-Polynesian)"
"12";"POC (Proto-Oceanic)"
"13";"Sd (Sundanese [Austronesian, Java])"
"14";"Sich (Sichule [Austronesian, Sumatra])"
"15";"Sim (Simalur [Austronesian])"
"16";"SMtw (Sudmentawai [South Mentawai])"
"17";"UAN (Proto-Austronesian)"
"47";"PAN"
"50";"MKB "
"51";"MKB"
"52";"Nias"
"53";"SMtw"
"54";"NJV"
"stem_id";"kms_Alphabet";"kms_page";"kms_entry_no";"stem_form";"stem_GermanTranslation";"stem_homonymID";"stem_formVarian";"stem_GermanTranslationVariant";"stem_dialectVariant";"stem_etymological_form";"stem_etymological_language_donor";"stem_loanword_form";"stem_loanword_language_donor";"stem_source_form";"stem_source_form_homonymID";"stem_crossref";"stem_remark";"stem_complete";"create_by";"cerate_date";"update_by";"update_date";"used_time"
"19_1686222700";"h";"68";"4";"ha�?ohodeki";;;;;;;;NULL;NULL;;;"s hodeki";;"y";"19";"2023-06-08 11:11:40";NULL;NULL;"00:00:29"
"19_1686222825";"h";"68";"5";"ha�?ohoi";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-08 11:13:45";NULL;NULL;"00:00:02"
"19_1686222859";"h";"68";"6";"eahaoi";"Asche";;"eahoi";;;;;NULL;NULL;;;;;"y";"19";"2023-06-08 11:14:19";NULL;NULL;"00:00:31"
"19_1686222893";"h";"68";"7";"ha�?onã";;;;;;;;NULL;NULL;;;"s honã";;"y";"19";"2023-06-08 11:14:53";NULL;NULL;"00:00:31"
"19_1686222995";"h";"68";"8";"haonãẽ";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-08 11:16:35";NULL;NULL;"00:00:40"
"19_1686223168";"h";"68";"9";"hãpẽ";;;"hõpẽ";;;;;NULL;NULL;;;;;;"19";"2023-06-08 11:21:00";"19";NULL;"00:00:50"
"19_1686223440";"h";"68";"10";"ehapəʔa";"Zeit, Termin";;"ehapuʔa";;;;;NULL;NULL;;;;;"y";"19";"2023-06-08 11:24:00";NULL;NULL;"00:00:57"
"19_1686223773";"h";"68";"11";"hãpĩ";;;;;;"pia?";"47";NULL;NULL;;;;;"y";"19";"2023-06-08 11:29:33";NULL;NULL;"00:00:31"
"19_1686223867";"h";"87";"1";"huhu�?i";"streifen, (beim Vorübergehen) berühren";;;;;;;NULL;NULL;;;"G20";;"y";"19";"2023-06-08 11:31:07";NULL;NULL;"00:00:27"
"19_1686223981";"h";"87";"2";"huhuko�?ʔo�?i";"festhalten; anhäufen";;;;;;;NULL;NULL;;;"G73";"ML bertambun";"y";"19";"2023-06-08 11:33:01";NULL;NULL;"00:00:51"
"19_1686224015";"h";"87";"3";"hui";"haǃ (lautes Lachen)";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-08 11:33:35";NULL;NULL;"00:00:30"
"19_1686224295";"h";"87";"4";"hũĩ";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-08 11:38:15";NULL;NULL;"00:00:37"
"19_1686348707";"h";"87";"5";"huka";;"1";"həka";;;;;NULL;NULL;;;;;"y";"19";"2023-06-09 22:11:47";NULL;NULL;"00:00:28"
"19_1686348921";"h";"87";"6";"huka";;"2";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-09 22:15:21";NULL;NULL;"00:00:32"
"19_1686348969";"h";"87";"7";"ehukahãõ";"Nacken";;"eukahã�?ũ";;;;;NULL;NULL;;;;;"y";"19";"2023-06-09 22:16:09";NULL;NULL;"00:00:44"
"19_1686349032";"h";"87";"8";"ehukəʔa";"Seemuschel";;;;;;;NULL;NULL;;;;"ML lokan";"y";"19";"2023-06-09 22:17:12";NULL;NULL;"00:00:01"
"19_1686349301";"h";"87";"9";"Hukə�?ʔa";"Name eines kleinen Flusses, der in der Nãhe des damaligen Dorfes Mẽõʔõ ins Meer mündet; sagenhafte Sumpfstelle";;;;;;;NULL;NULL;;;"s Erz XIV; H 16 hoeko(q)ä 'eene heilige plaats, waar de meeste geesten verblijven'; H88�?281 Hoekok² '... waar zich de meeste ēkowēks moeten ophouden'";;"y";"19";"2023-06-09 22:21:41";NULL;NULL;"00:00:25"
"19_1686349354";"h";"87";"10";"ehũkĩ";"Schneckenart, die am Strand vorkommt";;;;;;;NULL;NULL;;;;;;"19";"2023-06-09 22:23:42";"19";NULL;"00:00:49"
"19_1686349408";"h";"87";"11";"ehũkũ";"Kopflaus";;;;;"kuCu;  Sim utu";"47";NULL;NULL;;;;;"y";"19";"2023-06-09 22:23:28";NULL;NULL;"00:00:50"
"19_1686798525";"o";"215";"1";"ʔobuhita";;;;;;;;NULL;NULL;"ʔobuʔ";;;;;"19";"2023-06-15 03:10:10";"19";NULL;"00:00:56"
"19_1686799080";"o";"215";"2";"ʔode";;"1";"ʔore";;;;;NULL;NULL;;;;;;"19";"2023-06-15 03:19:10";"19";NULL;"00:00:33"
"19_1686799243";"o";"215";"3";"ʔode";;"2";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-15 03:20:43";NULL;NULL;"00:00:25"
"19_1686799464";"o";"215";"4";"ʔodea";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-15 03:24:24";NULL;NULL;"00:00:23"
"19_1687179367";"o";"215";"5";" odi";;"1";;;;"bəli";"11";NULL;NULL;;;;;"y";"19";"2023-06-19 12:56:07";NULL;NULL;"00:00:43"
"19_1687179625";"h";"215";"6";"eodi";;"2";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-19 13:00:25";NULL;NULL;"00:00:04"
"19_1687180397";"o";"216";"1";"odo";;;"oro:";;;;;NULL;NULL;;;;;"y";"19";"2023-06-19 13:13:17";NULL;NULL;"00:00:39"
"19_1687181293";"o";"216";"2";"ʔodo";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-19 13:28:13";NULL;NULL;"00:00:44"
"19_1687181599";"h";"216";"3";"ododa";;;"adəda";;;;;NULL;NULL;;;;;"y";"19";"2023-06-19 13:33:19";NULL;NULL;"00:00:54"
"19_1687181794";"o";"216";"4";"odo�?iya";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-19 13:36:34";NULL;NULL;"00:00:10"
"19_1687181908";"o";"216";"5";"ʔodoki";;"1";;;;;;NULL;NULL;;;;;;"19";"2023-06-19 13:39:33";"19";NULL;"00:00:46"
"19_1687182028";"o";"216";"6";"ʔodoki";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-19 13:40:28";NULL;NULL;"00:00:52"
"19_1688022619";"o";"217";"1";"eodu";"Baumart";"1";;;;;;NULL;NULL;;;"(DEC 2343 eodoe, eoroe 'Morinda tinctoria Roxb.'; Heyne 270/8463 eodoe, eoroe 'Morinda cirtifolia') ";"ML mengkudu";;"19";"2023-06-29 07:15:22";"19";NULL;"00:00:28"
"19_1688022882";"o";"217";"2";"eodu";"dan Schwindligsein, Schwindel, Wanken";"2";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:14:42";NULL;NULL;"00:00:19"
"19_1688024354";"o";"217";"3";"eodua";"Sandbank";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:39:14";NULL;NULL;"00:00:51"
"19_1688024786";"o";"217";"4";"eohadi";"Pflanzenart, aus der Umhänge angefertigt wurden";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:46:26";NULL;NULL;"00:00:36"
"19_1688024933";"o";"217";"5";"eohadi�?a";"Baumart";;"ehəa�?di";;"(arch, G15)";;;NULL;NULL;;;"G15";"ML jambu gunung";"y";"19";"2023-06-29 07:48:53";NULL;NULL;"00:00:15"
"19_1688025034";"o";"217";"6";"eoha�?oda";;;"eʔoaha�?əda";;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:50:34";NULL;NULL;"00:00:45"
"19_1688025121";"o";"217";"7";"oho";;"1";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:52:01";NULL;NULL;"00:00:23"
"19_1688025178";"o";"217";"8";"eoho";;"2";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:52:58";NULL;NULL;"00:00:52"
"19_1688025268";"o";"217";"9";"ohoaʔa�?o";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:54:28";NULL;NULL;"00:00:04"
"19_1688025322";"o";"217";"10";"eoho�?bi";"Pflanzenart, Staude";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:55:22";NULL;NULL;"00:00:51"
"19_1688025461";"o";"217";"11";"ʔohodi";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:57:41";NULL;NULL;"00:00:14"
"19_1688025515";"o";"217";"12";"õhõpõʔõ";;;;;;;;NULL;NULL;;;"s hõpõʔõ";;"y";"19";"2023-06-29 07:58:35";NULL;NULL;"00:00:50"
"19_1688025558";"o";"217";"13";"eoho�?uda";"Unkraut";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:59:18";NULL;NULL;"00:00:36"
"19_1688025588";"o";"217";"14";"oi";"ohǃ";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 07:59:48";NULL;NULL;"00:00:26"
"19_1688025808";"o";"217";"15";"ʔoi";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:03:28";NULL;NULL;"00:00:36"
"19_1688026274";"o";"217";"16";"ʔo�?ici";;;"ʔo�?iji";;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:11:14";NULL;NULL;"00:00:42"
"19_1688026893";"o";"215";"7";"eʔodi";"Stirnband aus geflochtenen Schweine-oder Frauenhaaren";;"eoʔodi ; eoʔori ";;;;;NULL;NULL;;;"IXz16-19: Bei großen Festen trugen die Männer aus Schweinehaaren geflochtene, etwa 15 cm breite Stirnbänder, in die Vogelfedern als Schmuck gesteckt ware [MOD tav.XII auf S.149].; MOD 152: L’uomo d'Enggano quando si veste da festa ha ... sul capo un piccolo cerchio, tessuto di crini di cinghiale ed ornato di penne di vario colore. Si chiama epru�?ru còio e ciò significa setole di porco - setola e capello umano si dice nello stesso modo";;;"19";"2023-06-29 08:23:55";"19";NULL;"00:00:34"
"19_1688027017";"o";"216";"7";"eʔodoko";"Halskette , Muschelschale , die mit der hellen Innenseite nach außen gekehrt - an einer (Perlen-)Schnur auf der Brust hängt, Halsschnur aus buginesischen Glasperlen";;;;;;;NULL;NULL;;;"92z15 ; 104z15-18 ; MOD tav.12 auf S. 149 ; MOD 219: l’eudòco cioè un pezzo di conchiglia del Nautilus artisticamente incisa, fig.39 auf S.220 ; G59 ; vgl eʔokodo 'Frauenschurz aus buginesischen Glasperlen'";;"y";"19";"2023-06-29 08:23:37";NULL;NULL;"00:00:00"
"19_1688027116";"o";"218";"1";"oiʔi";"jaǃ";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:25:16";NULL;NULL;"00:00:55"
"19_1688028121";"o";"218";"2";"ʔo�?iji";;;"ʔo�?ici";;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:42:01";NULL;NULL;"00:00:42"
"19_1688028222";"o";"218";"3";"oka";;"1";"oki";;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:43:42";NULL;NULL;"00:00:36"
"19_1688028266";"o";"218";"4";"oka";"sieh (an) ǃ";"2";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:44:26";NULL;NULL;"00:00:37"
"19_1688028451";"o";"218";"5";"eʔokaʔa�?�?ua uudu";"Halskette aus (Frauen-)Haar , die in früherer Zeit ein wertvolles Schmuckstück darstellte";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:47:31";NULL;NULL;"00:00:41"
"19_1688028534";"o";"218";"6";"ʔokada";;;;;;;;NULL;NULL;;;"s kaʔi[ʔi]la";;"y";"19";"2023-06-29 08:48:54";NULL;NULL;"00:00:17"
"19_1688028694";"o";"218";"7";"ʔoka�?ha�?i";"auslachen";;"ʔəkaha�?i , ʔoʔokaha�?i";;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:51:34";NULL;NULL;"00:00:24"
"19_1688028796";"o";"218";"8";"eokəya";"das Gehen";;"eokoiya";;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 08:53:16";NULL;NULL;"00:00:57"
"19_1688029338";"o";"218";"9";"oki";;"1";"oka";;;;;NULL;NULL;;;"vgl nə̃kii";;"y";"19";"2023-06-29 09:02:18";NULL;NULL;"00:00:42"
"19_1688029651";"o";"218";"10";"oki";;"2";"ʔõkĩ";;;"gɔnti 'aufhören'";"47";NULL;NULL;;;;;"y";"19";"2023-06-29 09:07:31";NULL;NULL;"00:00:07"
"19_1688030240";"o";"218";"11";"ʔoki";;"1";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 09:17:20";NULL;NULL;"00:00:42"
"19_1688036971";"o";"219";"1";"eʔoki";"Küste, Meeresstrand";"2(=1?)";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 11:09:31";NULL;NULL;"00:00:08"
"19_1688037195";"o";"219";"2";"ʔoki";;"3";;;;;;NULL;NULL;;;"s ʔoʔoki";;;"19";"2023-06-29 11:17:47";"19";NULL;"00:00:27"
"19_1688038019";"o";"219";"3";"ʔõkĩ";;;"[ʔ]oki";;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 11:26:59";NULL;NULL;"00:00:18"
"19_1688038111";"o";"219";"4";"eʔokĩ�?ã�?ũ";"Muschelart";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 11:28:31";NULL;NULL;"00:00:08"
"19_1688038164";"o";"219";"5";"eokidixa";"Grabstock";;;;;;;NULL;NULL;;;"XIz25";;"y";"19";"2023-06-29 11:29:24";NULL;NULL;"00:00:48"
"19_1688038353";"o";"219";"6";"okĩxã";;;;;;;;NULL;NULL;"kĩxã";"2?";;;"y";"19";"2023-06-29 11:32:33";NULL;NULL;"00:00:05"
"19_1688038486";"o";"219";"7";"ʔokiʔi";;;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 11:34:46";NULL;NULL;"00:00:37"
"19_1688038575";"o";"219";"8";"eʔoki�?o";"Mangobaum";;;;;;;NULL;NULL;;;"DEC 2169 und Heyne 153/4545 eokio 'Mangifera indica L";;"y";"19";"2023-06-29 11:36:15";NULL;NULL;"00:00:24"
"19_1688038687";"o";"219";"9";"oko";;"1";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-29 11:38:07";NULL;NULL;"00:00:41"
"19_1688084197";"o";"220";"1";"oko";;"2";;;;;;NULL;NULL;;;;;"y";"19";"2023-06-30 00:16:37";NULL;NULL;"00:00:14"
"19_1688084288";"o";"220";"2";"eokoo uiya";"Verhalten";;;;;;;NULL;NULL;;;;;"y";"19";"2023-06-30 00:18:08";NULL;NULL;"00:00:27"
"19_1688084743";"o";"220";"3";"õkõ";;;;;;;;NULL;NULL;;;;"BAR oto";"y";"19";"2023-06-30 00:25:43";NULL;NULL;"00:00:25"
"19_1688084843";"o";"220";"4";"eokoa�?u";"kleine Käferart";;;;;;;NULL;NULL;;;"G9�? Vogelartǃ";"?";"y";"19";"2023-06-30 00:27:23";NULL;NULL;"00:00:35"
"19_1688085379";"o";"220";"5";"eʔokodo";"Frauenschurz aus buginesischen Glasperlen, die an Schnüren aufgereiht von einem geflochtenen Rotangürtel herabhängen";;;;;;;NULL;NULL;"kodo³ ; eʔodoko";;"IXz16, 19-21�? Bei großen Festen ... trugen Frauen ... Schurze aus buginesischen Glasperlen [siehe MOD fig.13-15 auf S.153-155] ";;"y";"19";"2023-06-30 00:36:19";NULL;NULL;"00:00:50"
"19_1688085511";"o";"220";"6";"okoi";"gehel";;;;;;;NULL;NULL;"koi¹ ; kokoi¹";;;;"y";"19";"2023-06-30 00:38:31";NULL;NULL;"00:00:08"
"19_1688085567";"o";"220";"7";"okomõkõ";"mehr sein";;;;;;;NULL;NULL;"mõkoo¹";;;;"y";"19";"2023-06-30 00:39:27";NULL;NULL;"00:00:52"
"19_1688085678";"o";"220";"8";"eokono";;;;;;;;NULL;NULL;;;"s eookõnõ";;"y";"19";"2023-06-30 00:41:18";NULL;NULL;"00:00:46"
"8_1683686285";"k";"130";"1";"keʔe�?i";;;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 02:38:05";NULL;NULL;"00:00:09"
"8_1683686702";"k";"130";"2";"ekeʔenĩ�?ö";"frisch angelegter Garten";;;;"arch";;;NULL;NULL;"koʔo ";;"G1";;"y";"8";"2023-05-10 02:45:02";NULL;NULL;"00:00:53"
"8_1683686839";"k";"130";"3";"ekeʔ[e]o";"Rotan, Rotandorn";;;;;;;NULL;NULL;;;"VIz36; G73";;"y";"8";"2023-05-10 02:47:19";NULL;NULL;"00:00:11"
"8_1683687382";"k";"130";"4";"ekẽʔẽpã";"Vogel; Tier";;;;;;;NULL;NULL;"ʔẽʔẽpã 'fliegen'";;;;"y";"8";"2023-05-10 02:56:22";NULL;NULL;"00:00:56"
"8_1683687872";"k";"130";"5";"keʔəa";;;;;;;;NULL;NULL;;;"s keʔu�?a 'ertrinken'; kua, kakuʔua 'untergehen'";;"y";"8";"2023-05-10 03:04:32";NULL;NULL;"00:00:07"
"8_1683688104";"k";"130";"6";"ekehe";"Beil";;;;;;;NULL;NULL;;;"H16 èkèh (è) 'korte breede bijl'";;"y";"8";"2023-05-10 03:08:24";NULL;NULL;"00:00:45"
"8_1683689114";"k";"130";"8";"keheda";"mager, nicht dick";;"keo eheda";;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 03:25:14";NULL;NULL;"00:00:44"
"8_1683689229";"k";"130";"9";"kehe�?upa";;;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 03:27:09";NULL;NULL;"00:00:47"
"8_1683689522";"k";"130";"10";"kehəa";;;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 03:32:02";NULL;NULL;"00:00:48"
"8_1683689739";"k";"130";"11";"kehə�?ʔəa ";;;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 03:35:39";NULL;NULL;"00:00:35"
"8_1683690280";"k";"130";"12";"keho";;"1";;;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 03:44:40";NULL;NULL;"00:00:56"
"8_1683690557";"k";"130";"13";"keho";;"2";"kehəa; kẽhõ ? ";;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 03:49:17";NULL;NULL;"00:00:31"
"8_1683691021";"k";"130";"14";"kẽhõ";;;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-10 03:57:01";NULL;NULL;"00:00:40"
"8_1683691137";"k";"131";"1";"ekehõã";"Bedeutung, Nutzen, Sinn von etwas";;"ekĩõhẽã";;;;;NULL;NULL;;;;;"n";"8";"2023-05-16 05:48:45";"8";NULL;"00:00:26"
"8_1683691230";"k";"131";"2";"ekehodo";"Dorn, Splitter, der ins Fleisch eingedrungen ist";;;;;;;NULL;NULL;;;;;"n";"8";"2023-05-16 05:49:00";"8";NULL;"00:00:21"
"8_1683691416";"k";"131";"3";"kei";"ergreife, fange ǃ";;"kai";;;;;NULL;NULL;;;;;"n";"8";"2023-05-16 05:49:13";"8";NULL;"00:00:59"
"8_1683691792";"k";"131";"4";"keke";;;;;;;;NULL;NULL;;;;;"n";"8";"2023-05-16 05:49:32";"8";NULL;"00:00:08"
"8_1683692119";"k";"131";"5";"kekedi";;;;;;;;NULL;NULL;"kedi ? ";;;;;"8";"2023-05-16 05:49:46";"8";NULL;"00:00:22"
"8_1683692290";"k";"131";"6";"kekedo";;;;;;;;NULL;NULL;"kedokedo ?";;;;;"8";"2023-05-16 05:49:57";"8";NULL;"00:00:36"
"8_1683692914";"k";"131";"7";"keke�?ʔe�?i";;;"keʔe�?i";;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:50:17";"8";NULL;"00:00:14"
"8_1683866819";"k";"131";"8";"kekenado";"veranlassen";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:50:35";"8";NULL;"00:00:02"
"8_1683868900";"k";"131";"9";"kekeo·ho�?i";;;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:50:48";"8";NULL;"00:00:12"
"8_1683869080";"k";"131";"10";"keko";;;"ʔeko �?";;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:51:00";"8";NULL;"00:00:54"
"8_1683871912";"k";"131";"11";"ekẽkõõ";"Mundtrommel";;"eɔ̃hə̃nõã";;;;;NULL;NULL;;;"MOD edioche�?co fig. 25 auf S.167";;;"8";"2023-05-16 05:51:16";"8";NULL;"00:00:02"
"8_1683871987";"k";"131";"12";"ekekũ ukarixa";"der Knochen hinter dem Ohr (Mastoid)";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:51:31";"8";NULL;"00:00:03"
"8_1683873239";"k";"131";"13";"Kekuba";"Name eines früheren Dorfes an der Nordostküste von Enggano";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:51:46";"8";NULL;"00:00:43"
"8_1683873516";"k";"132";"1";"ekemã";"Herz";"1";;;;;;NULL;NULL;;;"H16 èkèma 'milt' ";;;"8";"2023-05-16 05:52:36";"8";NULL;"00:00:29"
"8_1683878284";"k";"132";"2";"kemã";;"2";;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:52:47";"8";NULL;"00:00:17"
"8_1683878349";"k";"132";"3";"ekẽmãhãã";"Schaukel";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:52:59";"8";NULL;"00:00:02"
"8_1683878980";"k";"132";"4";"kẽmãhãhõ";;;;;;;;NULL;NULL;"hãhõ";;;;;"8";"2023-05-16 05:53:11";"8";NULL;"00:00:53"
"8_1683879047";"k";"132";"5";"kemẽʔĩ ";;;;;;;;NULL;NULL;;;"s nẽmẽʔĩ";;;"8";"2023-05-16 05:53:30";"8";NULL;"00:00:59"
"8_1683879083";"k";"132";"6";"ekẽmõ";"Waffe";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:53:51";"8";NULL;"00:00:30"
"8_1683879645";"k";"132";"7";"kẽmõnãʔã ";;;;;;;;NULL;NULL;;;;"kebaraʔa dgl";;"8";"2023-05-16 05:54:18";"8";NULL;"00:00:18"
"8_1683880989";"k";"132";"8";"kẽnã[ ĩ ]";;;;;;;;NULL;NULL;;;;;"n";"8";"2023-06-11 15:02:10";"17";NULL;"00:00:16"
"8_1683881136";"k";"132";"9";"ekenapũhã";"Scheitel";;;;;;;NULL;NULL;"epũhã 'Spitze, Giebel'";;;;;"8";"2023-05-16 05:55:08";"8";NULL;"00:00:55"
"8_1683881203";"k";"132";"10";"ekene";"die Stelle einer Frucht, die am Stengel sitzt";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:55:19";"8";NULL;"00:00:56"
"8_1683881511";"k";"132";"11";"kẽnẽ";;"1";;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:55:31";"8";NULL;"00:00:58"
"8_1683883766";"k";"132";"12";"kẽnẽ";;"2 (=1?)";;;;;;NULL;NULL;;;"s kanãʔã�?ĩ";;;"8";"2023-05-16 05:55:47";"8";NULL;"00:00:25"
"8_1684205463";"k";"133";"1";"kẽnõã";;;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:55:59";"8";NULL;"00:00:09"
"8_1684207650";"k";"133";"2";"keo";"nein; nicht (vorhaden)";"1";"kea[baʔa]; kua[baʔa]; kee[baʔa]";;;;;NULL;NULL;;;" § 19";"Nias teŋa";;"8";"2023-05-16 05:56:15";"8";NULL;"00:00:19"
"8_1684207881";"k";"133";"3";"keo";;"2";;;;"tian 'Bauch'";"10";NULL;NULL;;;;;"n";"8";"2023-06-11 15:11:16";"17";NULL;"00:00:45"
"8_1684210445";"k";"134";"1";"keʔo";;"1";;;;;;NULL;NULL;;;;;"n";"8";"2023-06-11 14:51:43";"17";NULL;"00:00:15"
"8_1684211748";"k";"134";"2";"eke�?ʔo";"Rotandorn ";"2";;;;;;NULL;NULL;;;"aber VIz36 eke?[e]o 'Rotan und' G73�? eba�?ka ukè?o 'Stengeldornen des Rotan', ML pucuk";;;"8";"2023-05-16 05:58:52";"8";NULL;"00:00:55"
"8_1684211876";"k";"134";"3";"keoharaʔa";;;;;;;;NULL;NULL;"keo";"1";;;;"8";"2023-05-16 05:59:05";"8";NULL;"00:00:02"
"8_1684211981";"k";"134";"4";"ekeʔoko";"Baum mit großen gelben Blüten (Hibiscus tiliaceus L)";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:59:19";"8";NULL;"00:00:39"
"8_1684212022";"k";"134";"5";"keora";;;;;;;;NULL;NULL;"keo";"1";;;;"8";"2023-05-16 05:59:33";"8";NULL;"00:00:37"
"8_1684212081";"k";"134";"6";"Kepaʔa�?iño";"Männername";;;;;;;NULL;NULL;;;;;;"8";"2023-05-16 05:59:45";"8";NULL;"00:00:48"
"8_1684212898";"k";"134";"7";"kẽ�?pe[baʔa]";"noch nicht, bevor";;"ka�?upe [baʔa]";;"(DIA) ka�?upe [baʔa]";;;NULL;NULL;;;"122z20";;;"8";"2023-05-16 05:59:59";"8";NULL;"00:00:26"
"8_1684213149";"k";"134";"8";"kepəʔa";"tritt ein";"1";"kəʔa";;;;;NULL;NULL;;;"vgl kepoʔa";;;"8";"2023-05-16 06:00:12";"8";NULL;"00:00:20"
"8_1684213202";"k";"134";"9";"ekepəda";"Rochen";;"ekipəda";;;;;NULL;NULL;;;;;;"8";"2023-05-16 06:00:25";"8";NULL;"00:00:46"
"8_1684215157";"k";"134";"10";"kepoʔa";;;;;;;;NULL;NULL;;;"vgl kepəʔa";;;"8";"2023-05-16 06:00:46";"8";NULL;"00:00:34"
"8_1684217277";"k";"134";"11";"ekẽpũ";"Insel";;;;;"timbul 'hochkommen?'";"11";NULL;NULL;;;;;"y";"8";"2023-05-16 06:07:57";NULL;NULL;"00:00:05"
"8_1684217392";"k";"134";"12";"ekẽpũũ";"Waldfarn, Farnkraut";;;;;;;NULL;NULL;;;"G3�? 'Grasart'";;"y";"8";"2023-05-16 06:09:52";NULL;NULL;"00:00:49"
"8_1684217447";"k";"134";"13";"ekẽpũʔã";"der Ausgangspunkt";;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-16 06:10:47";NULL;NULL;"00:00:48"
"8_1684217529";"k";"134";"14";"kepũnã";;;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-16 06:12:09";NULL;NULL;"00:00:14"
"8_1684217587";"k";"134";"15";"ekẽpũnũ";"Hut, Mütze";;;;;;;NULL;NULL;;;;;"y";"8";"2023-05-16 06:13:07";NULL;NULL;"00:00:51"
