"caid";"modul";"user_id";"dateaccess";"dateacess_end";"ipaddress";"browser";"os"
"id";"kms_Alphabet";"kms_Stem";"kms_stem_homonymID";"kms_stem_remarks_optional";"kms_stem_variant";"kms_stem_dialect_variant";"kms_stem_source_form";"kms_sourceForm_homonymID";"kms_stem_etym_lang";"kms_stem_etym_form";"kms_stem_etym_German";"kms_stem_crossRef";"kms_stem_German";"kms_stem_English";"kms_stem_German_crossRef";"kms_stem_loanword_lang";"kms_stem_loanword_form";"kms_examples";"kms_examples_variant";"kms_examples_German";"kms_examples_German_crossRef";"kms_examples_English";"kms_example_etym_lang";"kms_example_etym_form";"kms_stem_page"
"1";"a";"b";;;;;;;;;;;;;;;;;;;;;;;"0"
"2";"aa";"bb";;;;;;;;;;;;;;;;;;;;;;;"0"
"sw_id";"sw_name"
"1";"AR (Arabic)"
"2";"BAR (Bare`e [Austronesian, Sulawesi])"
"3";"BI (Bahasa Indonesia)"
"4";"Bugi (Buginese [Austronesian, Sulawesi])"
"5";"MKB (Minangkabau [Austronesian, Sumatra])"
"6";"ML (Malay [now BI])"
"7";"Mtw (Mentawai [Austronesian])"
"9";"NL (Dutch)"
"10";"PAN (Proto-Austronesian)"
"11";"PMP (Proto-Malayo-Polynesian)"
"12";"POC (Proto-Oceanic)"
"13";"Sd (Sundanese [Austronesian, Java])"
"14";"Sich (Sichule [Austronesian, Sumatra])"
"15";"Sim (Simalur [Austronesian])"
"16";"SMtw (Sudmentawai [South Mentawai])"
"17";"UAN (Proto-Austronesian)"
"47";"PAN"
"50";"MKB "
"51";"MKB"
"52";"Nias"
"53";"SMtw"
"54";"NJV"
"stem_id";"kms_Alphabet";"kms_page";"kms_entry_no";"stem_form";"stem_GermanTranslation";"stem_homonymID";"stem_formVarian";"stem_GermanTranslationVariant";"stem_dialectVariant";"stem_etymological_form";"stem_etymological_language_donor";"stem_loanword_form";"stem_loanword_language_donor";"stem_source_form";"stem_source_form_homonymID";"stem_crossref";"stem_remark";"stem_complete";"create_by";"cerate_date";"update_by";"update_date";"used_time"
"17_1684823439";"l";"188";"10";"elobu";;;"edobu";;"(DIA) = edobu";;;NULL;NULL;;;;;;"17";"2023-05-30 13:32:57";"17";NULL;"00:00:31"
"17_1684823505";"l";"188";"11";"ealole";"das Tragen";;"eadode";;"(DIA) = eadode";;;NULL;NULL;"kore";;;;;"17";"2023-05-30 13:33:24";"17";NULL;"00:00:56"
"17_1684848030";"k";"129";"9";"keʔehĩ";;;;;;;;NULL;NULL;"kẽʔẽ";"2";;;"y";"17";"2023-05-23 13:20:30";NULL;NULL;"00:00:38"
"17_1684849926";"k";"155";"13";"kõ�?ãhã�?ĩ";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-23 13:52:06";NULL;NULL;"00:00:39"
"17_1684850646";"k";"156";"1";"koʔa�?ixa�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-23 14:04:06";NULL;NULL;"00:00:43"
"17_1684850799";"k";"156";"2";"koʔa kapũũ";"Mitternacht";;"kõʔõ kapũũ";;;;;NULL;NULL;;;;"Dako�?aha";"y";"17";"2023-05-23 14:06:39";NULL;NULL;"00:00:28"
"17_1684850911";"k";"156";"3";"koanã�?";;;;;;;;NULL;NULL;;;"s kõkõnã";;"y";"17";"2023-05-23 14:08:31";NULL;NULL;"00:00:46"
"17_1684851038";"k";"156";"4";"kõ�?ãnã";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-23 14:10:38";NULL;NULL;"00:00:02"
"17_1684851094";"k";"156";"5";"ekõʔãnũ";"Maus, Ratte";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-23 14:11:34";NULL;NULL;"00:00:50"
"17_1684851193";"k";"156";"6";"koba";;"1";"ʔoba¹ 'dgl'";;;;;NULL;NULL;;;;;;"17";"2023-05-23 14:23:32";"17";NULL;"00:00:25"
"17_1684851784";"k";"156";"7";"koba";;"2";"ʔoba²";;;;;NULL;NULL;;;;;"y";"17";"2023-05-23 14:23:04";NULL;NULL;"00:00:10"
"17_1685023692";"p";"239";"1";"Papĩnĩ ʔArua";"Ort an der Südküste der Insel";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:08:12";NULL;NULL;"00:00:32"
"17_1685023767";"p";"239";"2";"Papudu";"Männername";;;;;;;NULL;NULL;"pudu";;"s Vz36";;"y";"17";"2023-05-25 14:09:27";NULL;NULL;"00:00:12"
"17_1685023888";"p";"239";"3";"epara";"Placenta";"1";"epada; epade; epado";;;;;NULL;NULL;;;"vgl eʔaparabi�?a 'Mensis'";;"y";"17";"2023-05-25 14:11:28";NULL;NULL;"00:00:46"
"17_1685023933";"p";"239";"4";"epa�?ra";"Rankpflanze";"2";;;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:12:13";NULL;NULL;"00:00:37"
"17_1685024299";"p";"239";"5";"parã�?";;"1";;;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:18:19";NULL;NULL;"00:00:54"
"17_1685024465";"p";"239";"6";"parã�?";;"2";;;;"paqa?; Sangir palang, Talaut palaŋa";"47";NULL;NULL;;;;;"y";"17";"2023-05-25 14:21:05";NULL;NULL;"00:00:33"
"17_1685024520";"p";"239";"7";"paraʔa";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:22:00";NULL;NULL;"00:00:45"
"17_1685024592";"p";"239";"8";"paraba";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:23:12";NULL;NULL;"00:00:51"
"17_1685025227";"p";"239";"9";"parabi";;;;;;;;NULL;NULL;"rabi";;;;"y";"17";"2023-05-25 14:33:47";NULL;NULL;"00:00:24"
"17_1685025402";"p";"239";"10";"parabi�?a";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:36:42";NULL;NULL;"00:00:47"
"17_1685025592";"p";"239";"11";"eparaha�?odi";"Oberarm";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:39:52";NULL;NULL;"00:00:04"
"17_1685025767";"p";"239";"12";"paraiaʔa";"hänge etwas aufǃ";;"paraʔiaʔa";;;;;NULL;NULL;;;;;"y";"17";"2023-05-25 14:42:47";NULL;NULL;"00:00:39"
"17_1685083616";"p";"240";"1";"paraʔi�?aʔa";"hänge etwas aufǃ";;"parai�?aʔa; padayaʔa";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 06:46:56";NULL;NULL;"00:00:51"
"17_1685083718";"p";"240";"2";"paraparaba�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 06:48:38";NULL;NULL;"00:00:30"
"17_1685083853";"p";"240";"3";"epara�?u";"Nahrungsmörser (aus Merbau-Holz)";;"epã�?ĩxũ";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 06:50:53";NULL;NULL;"00:00:04"
"17_1685083963";"p";"240";"4";"parau";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 06:52:43";NULL;NULL;"00:00:44"
"17_1685084127";"p";"240";"5";"para�?�?uʔuo";;;"paʔã�?ũʔũõ";;;;;NULL;NULL;;;"G69�? pida�?uʔuo";;"y";"17";"2023-05-26 06:55:27";NULL;NULL;"00:00:34"
"17_1685084198";"p";"240";"6";"parei�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 06:56:38";NULL;NULL;"00:00:04"
"17_1685084273";"p";"240";"7";"eparəʔoka�?ʔa";"Ameisenart";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 06:57:53";NULL;NULL;"00:00:09"
"17_1685084472";"p";"240";"8";"pari�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:01:12";NULL;NULL;"00:00:11"
"17_1685084581";"p";"240";"9";"epariko�?ho�?i";"Schmuck für die durchlöcherten Ohrläppchen";;"epadikoho�?i";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:03:01";NULL;NULL;"00:00:42"
"17_1685085153";"p";"240";"10";"pari�?ʔo";;;"padi�?ʔo; pali�?ʔo";;"padi�?ʔo, pali�?ʔo (DIA)";;;NULL;NULL;;;;;;"17";"2023-05-30 13:35:41";"17";NULL;"00:00:17"
"17_1685085277";"p";"240";"11";"eparipupu";"Baumart";;;;;;;NULL;NULL;;;"DEC 32 und H88�? 276 paripoefoe ML medang, 'Actinodaphne glomerata Nees'";;"y";"17";"2023-05-26 07:14:37";NULL;NULL;"00:00:58"
"17_1685085387";"p";"240";"12";"paro�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:16:27";NULL;NULL;"00:00:38"
"17_1685085676";"p";"240";"13";"paroʔa";;;"padoʔa";;;;;NULL;NULL;;;;;;"17";"2023-05-26 13:54:48";"17";NULL;"00:00:43"
"17_1685085755";"p";"240";"14";"paroaha�?iya";;;"paroha;iya";;;;;NULL;NULL;"paroʔa";;;;"y";"17";"2023-05-26 07:22:35";NULL;NULL;"00:00:14"
"17_1685085901";"p";"241";"1";"eparoba";"tiefe See";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:25:01";NULL;NULL;"00:00:12"
"17_1685086007";"p";"241";"2";"eparobiki";"Bananenart";;;;;;;NULL;NULL;;;"aber H88�? 277 perobikie 'pisang dingin'";"ML pisang ambon";"y";"17";"2023-05-26 07:26:47";NULL;NULL;"00:00:15"
"17_1685086063";"p";"241";"3";"eparobuki[a]";;;;;;;;NULL;NULL;"edobu";;;;"y";"17";"2023-05-26 07:27:43";NULL;NULL;"00:00:45"
"17_1685086172";"p";"241";"4";"paroha�?iya";;;"paroaha�?iya";;;;;NULL;NULL;"paroʔa";;;;"y";"17";"2023-05-26 07:29:32";NULL;NULL;"00:00:39"
"17_1685086550";"p";"241";"5";"eparopãhã�?ĩ";"""Geschwister"", Anrede der Angehörigen einer Dorfgemeinschaft untereinander; Dorfgenosse, -gemeinschaft";;;;;;;NULL;NULL;"ãhãĩ";;"vgl nõpai, [ʔ]opahã�?ĩã; s IXz2-4, 35z36";;"y";"17";"2023-05-26 07:35:50";NULL;NULL;"00:00:57"
"17_1685086740";"p";"241";"6";"eparopãhã�?ĩã";"Dorfgenosse";;"eparopahia (Oǃ)";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:39:00";NULL;NULL;"00:00:50"
"17_1685086951";"p";"241";"7";"eparopahia";;;"eparopãhã�?ĩã";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:42:31";NULL;NULL;"00:00:23"
"17_1685087056";"p";"241";"8";"eparopiʔi";"Nipahpalme";;"ekõʔõ";;;;;NULL;NULL;;;"s ekõʔõkõʔõ";;"y";"17";"2023-05-26 07:44:16";NULL;NULL;"00:00:26"
"17_1685087101";"p";"241";"9";"eparua";"Gebärmutter, Uterus";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:45:01";NULL;NULL;"00:00:38"
"17_1685087219";"p";"241";"10";"pau";;;;;;"baSuq";"47";NULL;NULL;;;;;"y";"17";"2023-05-26 07:46:59";NULL;NULL;"00:00:50"
"17_1685087599";"p";"241";"11";"pãũ";;"2";;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:53:19";NULL;NULL;"00:00:00"
"17_1685087755";"p";"241";"12";"paʔu�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:55:55";NULL;NULL;"00:00:18"
"17_1685087907";"p";"241";"13";"eapãũã";"Oberseite?";;"eapaua";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 07:58:27";NULL;NULL;"00:00:27"
"17_1685088085";"p";"241";"14";"pauahaʔa";"verteidige, verbiete, streite um etwasǃ";;"pauahaʔa�?o; paoahaʔa";;;;;NULL;NULL;"aha�?oa";;;;"y";"17";"2023-05-26 08:01:25";NULL;NULL;"00:00:44"
"17_1685088151";"p";"241";"15";"pauahaʔa�?o";;;"pauahaʔa";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 08:02:31";NULL;NULL;"00:00:00"
"17_1685107173";"p";"242";"1";"epaʔuke�?ʔe�?i";"Baumart";;"eurupa�?�?iʔio; epaʔukuʔei 'Strauchart?'";;;;;NULL;NULL;"ʔũkẽʔẽ�?ĩ?";;;;"y";"17";"2023-05-26 13:19:33";NULL;NULL;"00:00:59"
"17_1685107273";"p";"242";"2";"epauki";"Feindschaft, das Verfeindetsein";;;;;;;NULL;NULL;"uki?";;;;"y";"17";"2023-05-26 13:21:13";NULL;NULL;"00:00:27"
"17_1685107345";"p";"242";"3";"epaʔukuʔei";"Strauchart";;"epaʔuke�?ʔe�?i?";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 13:22:25";NULL;NULL;"00:00:02"
"17_1685107428";"p";"242";"4";"epaʔu�?oko";"Fischart";;;;;;;NULL;NULL;;;"H88�? 277 faoewoki 'ikan naroen'";"ML narun";"y";"17";"2023-05-26 13:23:48";NULL;NULL;"00:00:11"
"17_1685107566";"p";"242";"5";"pãũpãʔã";;;;;;;;NULL;NULL;"ʔupã";;;;"y";"17";"2023-05-26 13:26:06";NULL;NULL;"00:00:09"
"17_1685107751";"p";"242";"6";"payoo";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 13:29:11";NULL;NULL;"00:00:34"
"17_1685107962";"p";"242";"7";"-pe";"Fragesuffix am Prädikat";"1";;;;;;NULL;NULL;;;"§ 6b";;"y";"17";"2023-05-26 13:32:42";NULL;NULL;"00:00:13"
"17_1685108021";"p";"242";"8";"-pe";"dochǃ (Aufforderungspartikel)";"2";;;;;;NULL;NULL;;;;;;"17";"2023-05-26 13:35:47";"17";NULL;"00:00:51"
"17_1685108113";"p";"242";"9";"-pe";"auch, wieder, noch";"3";"-pẽ";;;;;NULL;NULL;;;;;"y";"17";"2023-05-26 13:35:13";NULL;NULL;"00:00:16"
"17_1685108600";"p";"242";"10";"pee";;;;;;"bəRəy";"47";NULL;NULL;;;;;"y";"17";"2023-05-26 13:43:20";NULL;NULL;"00:00:29"
"17_1685109010";"p";"242";"11";"pẽã";;"1";"epãã³?";;;;;NULL;NULL;;;;"ML pihak; Sangir piaʔ dgl";;"17";"2023-05-27 06:54:20";"17";NULL;"00:00:39"
"17_1685170662";"p";"243";"1";"pẽã";;"2 (=1?)";;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 06:57:42";NULL;NULL;"00:00:10"
"17_1685170841";"p";"243";"2";"epẽã";"Kamm (Bananen)";"3";"epãã¹";;;;;NULL;NULL;;;"Hilfszählwort, § 34b";;"y";"17";"2023-05-27 07:00:41";NULL;NULL;"00:00:35"
"17_1685171148";"p";"243";"3";"epedaʔa";"Silber";;;;;;;NULL;NULL;;;;;;"17";"2023-05-27 13:36:33";"17";NULL;"00:00:59"
"17_1685174081";"p";"243";"4";"pedai";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 07:54:41";NULL;NULL;"00:00:20"
"17_1685174173";"p";"243";"5";"pede�?i";"kinderreicher Mann";;"perei";;;;;NULL;NULL;;;"G22";"arch";"y";"17";"2023-05-27 07:56:13";NULL;NULL;"00:00:27"
"17_1685174466";"p";"243";"6";"epedau uuba";"(Brett =) Fußboden eines Hauses";;"epenã�?�?ũ�?hũã; emẽnã�?�?ũ�?hũã";;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 08:01:06";NULL;NULL;"00:00:31"
"17_1685174551";"p";"243";"7";"epedodo";"Gewehrkugel";;;;;;;NULL;NULL;;;;;;"17";"2023-05-27 13:37:46";"17";NULL;"00:00:03"
"17_1685174672";"p";"243";"8";"epẽ�?ʔẽ eãkã uʔa�?iyo";"(""Fischkiemen"" =) Einzelstrauch";;"eãkã uʔa�?iyo";;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 08:04:32";NULL;NULL;"00:00:49"
"17_1685174749";"p";"243";"9";"peʔehai";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 08:05:49";NULL;NULL;"00:00:08"
"17_1685174807";"p";"243";"10";"epeʔepeʔe";"Pflanzenart";;;;;;;NULL;NULL;;;"44z37";;"y";"17";"2023-05-27 08:06:47";NULL;NULL;"00:00:46"
"17_1685174911";"p";"243";"11";"peha�?";;"1";;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 08:08:31";NULL;NULL;"00:00:32"
"17_1685174952";"p";"243";"12";"epeha";"Maus, Ratte";"2";;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 08:09:12";NULL;NULL;"00:00:33"
"17_1685175942";"p";"243";"13";"pehe";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 08:25:42";NULL;NULL;"00:00:17"
"17_1685176466";"p";"244";"1";"peho";;;;;;;;NULL;NULL;""" > beho""";;;;"y";"17";"2023-05-27 08:34:26";NULL;NULL;"00:00:59"
"17_1685193116";"p";"244";"2";"pehodi";;;;;;;;NULL;NULL;"dohoi?";;;;"y";"17";"2023-05-27 13:11:56";NULL;NULL;"00:00:49"
"17_1685193183";"p";"244";"3";"pehodo";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:13:03";NULL;NULL;"00:00:59"
"17_1685193364";"p";"244";"4";"epeici";"Haumesser";;"epaici";;;;;NULL;NULL;"ici¹";;"MOD 237 zB pègi Palembang, epèiti cacuhi�?a, epèiti canohè, fig. 45 auf S. 236";;"y";"17";"2023-05-27 13:16:04";NULL;NULL;"00:00:51"
"17_1685193510";"p";"244";"5";"pe�?�?iʔio";;;"pa�?�?iʔio";;"(DIA) = pa�?�?iʔio";;;NULL;NULL;;;;;;"17";"2023-05-30 13:27:30";"17";NULL;"00:00:19"
"17_1685193682";"p";"244";"6";"epeiji";"Haumesser";;"epaiji; epaici; epeici";;;;;NULL;NULL;"ici";"1";"130z24f�? epeiji eodi ukõʔĩãũ, epeiji eodi ukidee 'zwei Arten von Haumessern'";;"y";"17";"2023-05-27 13:21:22";NULL;NULL;"00:00:41"
"17_1685193791";"p";"244";"7";"peko�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:23:11";NULL;NULL;"00:00:40"
"17_1685193902";"p";"244";"8";"epẽkõ";;;;;;"bituqən?";"47";NULL;NULL;;;;;"y";"17";"2023-05-27 13:25:02";NULL;NULL;"00:00:39"
"17_1685194033";"p";"244";"9";"epeku�?ʔua";"Magen";;;;;;;NULL;NULL;;;"H16 èpèkoeqwaq 'maag, krop'; èpèkoe '(w)aq lever'";;"y";"17";"2023-05-27 13:27:13";NULL;NULL;"00:00:04"
"17_1685194526";"p";"244";"10";"epenaa";"Schreiber, Stift";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:35:26";NULL;NULL;"00:00:05"
"17_1685194908";"p";"244";"11";"epẽnã�?�?ũ�?hũã uuba";"Fußboden eines Hauses";;"emẽnã�?�?ũ�?hũã; epedau";;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:41:48";NULL;NULL;"00:00:09"
"17_1685195085";"p";"244";"12";"peno·hoyo";;;"pĩnõho�?iñã";;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:44:45";NULL;NULL;"00:00:49"
"17_1685195358";"p";"244";"13";"pe�?o·ra";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:49:18";NULL;NULL;"00:00:25"
"17_1685195449";"p";"244";"14";"epẽʔõ";"Frosch";;;;;;;NULL;NULL;;;"de Jong 37�? Rana Macrodon Kuhl oder Rana nicobariensis Stol.";;"y";"17";"2023-05-27 13:50:49";NULL;NULL;"00:00:21"
"17_1685195504";"p";"244";"15";"peʔoroi";"folge jmd/etwasǃ";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:51:44";NULL;NULL;"00:00:49"
"17_1685195564";"p";"244";"16";"pẽpẽ";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-27 13:52:44";NULL;NULL;"00:00:53"
"17_1685255689";"a";"22";"1";"earoaʔa�?o·a";"der Auslaufensort (von Booten usw)";;;;;;;NULL;NULL;;;"vgl koa 'ankern'";;;"17";"2023-05-28 06:58:33";"17";NULL;"00:00:29"
"17_1685255803";"a";"22";"2";"eʔarobu�?ka";"beweglicher Besitz einer(s) Verstorbenen";;;;;;;NULL;NULL;"edobu";;;;"y";"17";"2023-05-28 06:36:43";NULL;NULL;"00:00:37"
"17_1685255840";"a";"22";"3";"earo�?ʔoa";"Aas";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 06:37:20";NULL;NULL;"00:00:29"
"17_1685255960";"a";"22";"4";"eʔaroʔopa";"Achselhöhle";;"eʔaropa; eʔarupa";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 06:39:20";NULL;NULL;"00:00:46"
"17_1685256241";"a";"22";"5";"aru�?u�?";"ihr, euch";;"adu�?u�?; adiu; ariu";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 06:44:01";NULL;NULL;"00:00:21"
"17_1685256693";"a";"22";"6";"ʔarua";"zwei";;"ʔadua";;;;;NULL;NULL;;;"§ 33";;;"17";"2023-05-28 06:55:41";"17";NULL;"00:00:15"
"17_1685257071";"a";"22";"7";"eʔarubi";"Baumart (nach der die Sippe Kaʔarubi benannt ist";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 06:57:51";NULL;NULL;"00:00:36"
"17_1685257604";"a";"22";"8";"aruhe";;;"aduhe";;;;;NULL;NULL;;;;;;"17";"2023-05-30 13:25:46";"17";NULL;"00:00:47"
"17_1685258908";"a";"22";"9";"earukeo";"Baumart";;;;;;;NULL;NULL;;;"H88�? 284 ""de stelen [der lansen] worden gemaakt van het hout der ... en aroekèlo""";;"y";"17";"2023-05-28 07:28:28";NULL;NULL;"00:00:34"
"17_1685259499";"a";"22";"10";"earukixo";"geschälter Reis";;"eara ukixo";;;;;NULL;NULL;;;;"ML beras";"y";"17";"2023-05-28 07:38:19";NULL;NULL;"00:00:16"
"17_1685259558";"a";"22";"11";"Aruku";"Ort an der Westküste der Insel";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 07:39:18";NULL;NULL;"00:00:53"
"17_1685259906";"a";"22";"12";"eʔaruku";"Lichtung im Wald; Grasfläche, Wiese";;"eʔaduku";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 07:45:06";NULL;NULL;"00:00:39"
"17_1685262563";"a";"22";"13";"earukua";"importierte Kupferplatten, mit denen die Außenseiten der engganesischen Boote bedeckt wurden";;;;;;;NULL;NULL;;;"G5 �?";;"y";"17";"2023-05-28 08:29:23";NULL;NULL;"00:00:46"
"17_1685262658";"a";"22";"14";"eʔarupa";"Achselhöhle";;"eʔaro[ʔo]pa";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 08:30:58";NULL;NULL;"00:00:25"
"17_1685262950";"a";"22";"15";"au·a";;;;;;;;NULL;NULL;;;"G69";;"y";"17";"2023-05-28 08:35:50";NULL;NULL;"00:00:28"
"17_1685263038";"a";"22";"16";"ʔau�?";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 08:37:18";NULL;NULL;"00:00:23"
"17_1685263219";"a";"22";"17";"ʔãũ";;;;;;;;NULL;NULL;;;"s paʔãũ";;"y";"17";"2023-05-28 08:40:19";NULL;NULL;"00:00:27"
"17_1685263303";"a";"22";"18";"eʔauaʔa";"Baumart";;"epi�?ai";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 08:41:43";NULL;NULL;"00:00:57"
"17_1685263414";"a";"22";"19";"aʔuaʔa";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 08:43:34";NULL;NULL;"00:00:44"
"17_1685263444";"a";"22";"20";"auaha";"gehǃ";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 08:44:04";NULL;NULL;"00:00:23"
"17_1685278815";"a";"23";"1";"eaudaha�?iya";"Fischart";;;;;;;NULL;NULL;;;;"ML ikan karang jari";"y";"17";"2023-05-28 13:00:15";NULL;NULL;"00:00:51"
"17_1685278955";"a";"23";"2";"audu";;;;;;;;NULL;NULL;;;"s eudu";;"y";"17";"2023-05-28 13:02:35";NULL;NULL;"00:00:38"
"17_1685279350";"a";"23";"3";"eʔaui�?ka";"Seefisch";;;;;;;NULL;NULL;;;"H16 èawieka 'zeevis die gezouten word'";"ML belanak kecil; Mugil spp?";"y";"17";"2023-05-28 13:09:10";NULL;NULL;"00:00:36"
"17_1685279410";"a";"23";"4";"eʔa�?uka";"Pflanzenart";;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:10:10";NULL;NULL;"00:00:49"
"17_1685279543";"a";"23";"5";"eʔã�?ũnõ";"Seefisch";;;;;;;NULL;NULL;;;;"ML bayam; danach die Sippe Kaʔã�?ũnõ benannt";"y";"17";"2023-05-28 13:12:23";NULL;NULL;"00:00:57"
"17_1685279660";"a";"23";"6";"eʔaupaka";"das Aufbrechen, sich auf den Weg machen";;"eapuaka";;;;;NULL;NULL;"puaka, pua";"1";;;"y";"17";"2023-05-28 13:14:20";NULL;NULL;"00:00:30"
"17_1685279741";"a";"23";"7";"aupe a-";"wenn, falls";;"ape a-";;;;;NULL;NULL;;;"§ 24c";;"y";"17";"2023-05-28 13:15:41";NULL;NULL;"00:00:10"
"17_1685279926";"a";"23";"8";"ayaʔioi";;;"ayoʔoi; aʔioʔoi; ayaʔioi";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:18:46";NULL;NULL;"00:00:55"
"17_1685280199";"a";"23";"9";"eʔayedi";"(""der sich Herumtreibende"" =) Hund";;;;;;;NULL;NULL;;;"XIz29�? Hunde wurden aus Sumatra importiert";;"y";"17";"2023-05-28 13:23:19";NULL;NULL;"00:00:22"
"17_1685280313";"a";"23";"10";"ayõ";"befolgeǃ";;"ayoʔoi";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:25:13";NULL;NULL;"00:00:21"
"17_1685280680";"a";"23";"11";"ayoʔo�?i";"befolgeǃ";;"aʔioʔoi; ayaʔi[oʔ]oi";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:31:20";NULL;NULL;"00:00:56"
"17_1685280858";"b";"23";"1";"b";"häufig gleichwertig mit m ; Wortstämme mit pkönnen durch Pränasalierung mit b- oder m- anlauten";;;;;;;NULL;NULL;;;"§ 42a";;"y";"17";"2023-05-28 13:34:18";NULL;NULL;"00:00:40"
"17_1685280977";"b";"23";"2";"b-";"Verbalpräfix";;"bu-; m(ũ)-";;;;;NULL;NULL;;;"§§ 15j, 16, 49";;"y";"17";"2023-05-28 13:36:17";NULL;NULL;"00:00:49"
"17_1685281093";"b";"23";"3";"-baʔa";"doch (Hervorhebungssuffix)";;"-mãʔã";;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:38:13";NULL;NULL;"00:00:36"
"17_1685281341";"b";"23";"4";"ebaʔadi�?to";"Kleine Wildtaubenart";;"ebaʔarito";;;;;NULL;NULL;;;"H16 èbadjiedjo 'de wilde groene duif'; de Jong�? 36 ""de weinig opvallende groene duif, Chalcophaps indica indica L""";;"y";"17";"2023-05-28 13:42:21";NULL;NULL;"00:00:01"
"17_1685281541";"d";"34";"1";"dabəʔa";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:45:41";NULL;NULL;"00:00:31"
"17_1685281800";"d";"34";"2";"dabia";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:50:00";NULL;NULL;"00:00:46"
"17_1685281910";"d";"34";"3";"dabika";;;;;;;;NULL;NULL;;;;;"y";"17";"2023-05-28 13:51:50";NULL;NULL;"00:00:32"
"17_1685282080";"d";"34";"4";"edabu�?ʔi ukoyo";"Stirnband, das aus Schweinehaaren geflochten wurde";;;;;;;NULL;NULL;;;"G59";;"y";"17";"2023-05-28 13:54:40";NULL;NULL;"00:00:52"
